random_id,condition,feature1,feature2,exemplar,target1,target2,exemplar_label,target1_choice,target2_choice,chosen_target,correct,chosen_feature,trial_index,time_elapsed,rt
a14qmegxm1,fmgb,gene,gend,mbs,mzd,mb,øqoç,øqoç,aweh,mzd,Y,gene,30,418294,30380
a14qmegxm1,fmgb,gend,line,fb,ff,fzd,qïru,qïru,kïmy,ff,Y,gend,34,466777,39903
a14qmegxm1,fmgb,line,gcr,mf,mb,ss,goviku,goviku,kawuka,mb,Y,line,38,553262,77920
a14qmegxm1,fmgb,gene,gcr,fzs,mzs,bs,šïenö,šïenö,cöhido,mzs,Y,gene,42,580711,18767
a14qmegxm1,fmgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,617222,27936
v92tuncz6v,fmgb,gene,gend,zd,zs,mz,øqoç,øqoç,aweh,zs,Y,gene,22,1199434,329617
v92tuncz6v,fmgb,line,gcr,mb,fzs,mf,awupav,etupol,awupav,mf,N,gcr,26,1255570,47560
v92tuncz6v,fmgb,gene,gcr,fbs,mzs,bs,kvurdå,rymsvå,kvurdå,bs,N,gcr,30,1287618,23481
v92tuncz6v,fmgb,gene,line,b,mzs,ss,goviku,goviku,kawuka,mzs,Y,gene,34,1356146,59973
v92tuncz6v,fmgb,gend,line,ff,fbs,sd,kïmy,kïmy,qïru,fbs,Y,gend,38,1377042,12329
v92tuncz6v,fmgb,gend,gcr,ss,ds,sd,cöhido,šïenö,cöhido,sd,N,gcr,42,1397930,12302
v92tuncz6v,fmgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,1429418,22907
bagag1007m,mfbg,gend,line,fm,fbd,ss,etupol,etupol,awupav,fbd,Y,gend,22,201604,32257
bagag1007m,mfbg,gene,line,d,zd,sd,qïru,qïru,kïmy,zd,Y,gene,26,330147,119911
bagag1007m,mfbg,gend,gcr,fz,mz,fb,aweh,aweh,øqoç,mz,Y,gend,30,347313,8530
bagag1007m,mfbg,gene,gend,ds,dd,mf,kvurdå,kvurdå,rymsvå,dd,Y,gene,34,385358,29399
bagag1007m,mfbg,line,gcr,mbd,fz,mm,goviku,goviku,kawuka,fz,Y,line,38,462220,68184
bagag1007m,mfbg,gene,gcr,fz,mz,fbd,cöhido,šïenö,cöhido,fbd,N,gcr,42,493427,22529
bagag1007m,mfbg,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,536505,34389
sxpqsb7gxc,mfbg,gend,gcr,ss,ds,sd,aweh,aweh,øqoç,ds,Y,gend,22,397688,100238
sxpqsb7gxc,mfbg,gene,gcr,fbs,mzs,bs,rymsvå,rymsvå,kvurdå,mzs,Y,gene,26,445857,39564
sxpqsb7gxc,mfbg,gene,gend,fzd,fbs,fz,etupol,etupol,awupav,fbs,Y,gene,30,472657,18200
sxpqsb7gxc,mfbg,gend,line,zs,mf,zd,kïmy,qïru,kïmy,zd,N,line,34,543369,62108
sxpqsb7gxc,mfbg,line,gcr,mbs,fb,mf,kawuka,goviku,kawuka,mf,N,gcr,38,590196,38220
sxpqsb7gxc,mfbg,gene,line,z,mbd,fm,šïenö,cöhido,šïenö,fm,N,line,42,640436,41611
sxpqsb7gxc,mfbg,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,668512,19476
31ej98q39c,mfgb,gend,line,mb,mf,zd,qïru,qïru,kïmy,mf,Y,gend,22,394286,98247
31ej98q39c,mfgb,gend,gcr,zd,bd,zs,rymsvå,rymsvå,kvurdå,bd,Y,gend,26,484797,81931
31ej98q39c,mfgb,gene,line,b,fbs,mf,šïenö,šïenö,cöhido,fbs,Y,gene,30,572107,78731
31ej98q39c,mfgb,gene,gcr,mz,fz,mbd,øqoç,øqoç,aweh,fz,Y,gene,34,675353,94690
31ej98q39c,mfgb,gene,gend,mzs,mzd,mb,goviku,kawuka,goviku,mb,N,gend,38,798412,114502
31ej98q39c,mfgb,line,gcr,ss,mf,bs,etupol,etupol,awupav,mf,Y,line,42,846373,39402
31ej98q39c,mfgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,897614,42681
mn867qfph4,mfgb,gene,line,s,zs,ss,kawuka,kawuka,goviku,zs,Y,gene,22,257807,36584
mn867qfph4,mfgb,line,gcr,fzd,zd,sd,aweh,aweh,øqoç,zd,Y,line,26,283191,16849
mn867qfph4,mfgb,gend,line,fm,fbd,ss,qïru,qïru,kïmy,fbd,Y,gend,30,302471,10752
mn867qfph4,mfgb,gene,gend,zd,zs,mz,rymsvå,rymsvå,kvurdå,zs,Y,gene,34,322832,11832
mn867qfph4,mfgb,gene,gcr,fb,mb,bs,cöhido,cöhido,šïenö,mb,Y,gene,38,352712,21350
mn867qfph4,mfgb,gend,gcr,fzs,mzs,fzd,awupav,awupav,etupol,mzs,Y,gend,42,367855,6615
mn867qfph4,mfgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,386679,10300
37uqdkuo17,fmgb,gene,line,s,bs,mf,aweh,aweh,øqoç,bs,Y,gene,22,146752,19058
37uqdkuo17,fmgb,line,gcr,fzs,zs,ss,kïmy,qïru,kïmy,ss,N,gcr,26,173780,18440
37uqdkuo17,fmgb,gend,line,mb,mf,mbd,rymsvå,kvurdå,rymsvå,mbd,N,line,30,223661,41297
37uqdkuo17,fmgb,gene,gend,ff,fm,f,cöhido,cöhido,šïenö,fm,Y,gene,34,353253,120969
37uqdkuo17,fmgb,gene,gcr,ss,ds,ff,goviku,kawuka,goviku,ff,N,gcr,38,372294,10473
37uqdkuo17,fmgb,gend,gcr,bd,zd,bs,etupol,awupav,etupol,bs,N,gcr,42,389905,9045
37uqdkuo17,fmgb,attn,NA,zs,bs,mbs,nephew,cousin,nephew,mbs,N,NA,46,407600,9126
vz5avfays4,fmbg,line,gcr,mzs,fb,mf,kawuka,kawuka,goviku,fb,Y,line,22,274396,33823
vz5avfays4,fmbg,gend,gcr,bd,zd,bs,kïmy,kïmy,qïru,zd,Y,gend,26,295694,12741
vz5avfays4,fmbg,gene,line,z,fzd,mm,rymsvå,kvurdå,rymsvå,mm,N,line,30,313835,9596
vz5avfays4,fmbg,gene,gend,mm,mf,m,awupav,etupol,awupav,m,N,gend,34,333704,11324
vz5avfays4,fmbg,gene,gcr,mb,fb,mzs,aweh,øqoç,aweh,mzs,N,gcr,38,348992,6737
vz5avfays4,fmbg,gend,line,bd,fm,fzs,šïenö,šïenö,cöhido,fm,Y,gend,42,367176,9610
vz5avfays4,fmbg,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,409544,33806
1n65azq6p3,fmgb,gene,gcr,mbd,fzd,zd,kvurdå,rymsvå,kvurdå,zd,N,gcr,22,1005248,38926
1n65azq6p3,fmgb,gene,line,z,mbd,sd,awupav,awupav,etupol,mbd,Y,gene,26,1028574,14778
1n65azq6p3,fmgb,gene,gend,mz,mb,mzd,cöhido,cöhido,šïenö,mb,Y,gene,30,1053959,16797
1n65azq6p3,fmgb,gend,line,ff,fzs,sd,kïmy,qïru,kïmy,sd,N,line,34,1080819,18295
1n65azq6p3,fmgb,gend,gcr,sd,dd,ss,goviku,kawuka,goviku,ss,N,gcr,38,1096377,6987
1n65azq6p3,fmgb,line,gcr,fm,dd,bd,øqoç,aweh,øqoç,bd,N,gcr,42,1117732,12780
1n65azq6p3,fmgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,1206584,80268
hzm6co22ol,mfgb,gend,gcr,fbd,mzd,fbs,šïenö,šïenö,cöhido,mzd,Y,gend,22,233142,78296
hzm6co22ol,mfgb,gene,line,b,mzs,ss,aweh,øqoç,aweh,ss,N,line,26,292998,51277
hzm6co22ol,mfgb,gene,gend,zs,zd,mbs,kawuka,goviku,kawuka,mbs,N,gend,30,311285,9708
hzm6co22ol,mfgb,gene,gcr,zs,bs,mb,qïru,kïmy,qïru,mb,N,gcr,34,330101,10243
hzm6co22ol,mfgb,gend,line,mf,mbs,dd,etupol,awupav,etupol,dd,N,line,38,346093,7402
hzm6co22ol,mfgb,line,gcr,fzd,mz,sd,rymsvå,rymsvå,kvurdå,mz,Y,line,42,362621,7943
hzm6co22ol,mfgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,380900,9701
a4ko2z7z3a,mfbg,gene,gcr,ss,ds,ff,etupol,etupol,awupav,ds,Y,gene,22,132912,22429
a4ko2z7z3a,mfbg,gend,gcr,fbd,mzd,fbs,rymsvå,kvurdå,rymsvå,fbs,N,gcr,26,151527,10038
a4ko2z7z3a,mfbg,gene,gend,mbs,mbd,mb,kïmy,kïmy,qïru,mbd,Y,gene,30,170696,10608
a4ko2z7z3a,mfbg,gene,line,b,fbs,mf,kawuka,goviku,kawuka,mf,N,line,34,193663,14420
a4ko2z7z3a,mfbg,line,gcr,ff,ds,fb,cöhido,šïenö,cöhido,fb,N,gcr,38,222856,20588
a4ko2z7z3a,mfbg,gend,line,ff,fzs,sd,aweh,aweh,øqoç,fzs,Y,gend,42,240073,8648
a4ko2z7z3a,mfbg,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,262640,13983
k6orsaolqc,mfgb,line,gcr,mbs,bs,ds,øqoç,aweh,øqoç,ds,N,gcr,22,207780,51553
k6orsaolqc,mfgb,gene,line,b,fbs,mf,šïenö,cöhido,šïenö,mf,N,line,26,896410,680082
k6orsaolqc,mfgb,gene,gcr,fb,mb,fbs,awupav,awupav,etupol,mb,Y,gene,30,972290,67335
k6orsaolqc,mfgb,gend,line,fb,ff,bd,goviku,goviku,kawuka,ff,Y,gend,34,994130,13306
k6orsaolqc,mfgb,gene,gend,bs,bd,fbs,rymsvå,kvurdå,rymsvå,fbs,N,gend,38,1020098,17418
k6orsaolqc,mfgb,gend,gcr,fb,mb,fz,kïmy,qïru,kïmy,fz,N,gcr,42,1037338,8706
k6orsaolqc,mfgb,attn,NA,zs,bs,mbs,nephew,cousin,nephew,mbs,N,NA,46,1113289,67406
20yvmjh1lw,mfgb,line,gcr,fb,zs,ff,rymsvå,kvurdå,rymsvå,ff,N,gcr,22,172049,16337
20yvmjh1lw,mfgb,gene,gcr,fz,mz,bd,šïenö,šïenö,cöhido,mz,Y,gene,26,198483,17722
20yvmjh1lw,mfgb,gene,gend,zd,zs,mz,kïmy,qïru,kïmy,mz,N,gend,30,233393,26292
20yvmjh1lw,mfgb,gene,line,s,zs,ss,øqoç,aweh,øqoç,ss,N,line,34,251689,9667
20yvmjh1lw,mfgb,gend,line,mm,mbd,ds,kawuka,kawuka,goviku,mbd,Y,gend,38,268428,8063
20yvmjh1lw,mfgb,gend,gcr,bd,zd,bs,awupav,etupol,awupav,bs,N,gcr,42,286314,9159
20yvmjh1lw,mfgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,318550,23561
w4z8hf6qry,mfgb,gene,gend,zs,zd,mzs,rymsvå,kvurdå,rymsvå,mzs,N,gend,22,594755,58779
w4z8hf6qry,mfgb,gend,gcr,mb,ff,mm,goviku,goviku,kawuka,ff,Y,gend,26,628091,24740
w4z8hf6qry,mfgb,gene,line,b,fbs,ds,awupav,awupav,etupol,fbs,Y,gene,30,699922,63272
w4z8hf6qry,mfgb,gene,gcr,fm,mm,sd,aweh,aweh,øqoç,mm,Y,gene,34,716970,8444
w4z8hf6qry,mfgb,gend,line,mm,mz,ds,kïmy,kïmy,qïru,mz,Y,gend,38,738050,12466
w4z8hf6qry,mfgb,line,gcr,ds,ff,zs,šïenö,cöhido,šïenö,zs,N,gcr,42,754698,8009
w4z8hf6qry,mfgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,781730,18426
mnx09366kn,mfbg,gend,gcr,fb,mf,fm,qïru,qïru,kïmy,mf,Y,gend,22,143036,25486
mnx09366kn,mfbg,gene,gcr,ff,mf,ss,etupol,awupav,etupol,ss,N,gcr,26,163064,11343
mnx09366kn,mfbg,gene,gend,fzd,fbs,fz,šïenö,cöhido,šïenö,fz,N,gend,30,179000,7263
mnx09366kn,mfbg,gend,line,mbd,mm,mb,goviku,goviku,kawuka,mm,Y,gend,34,196001,8373
mnx09366kn,mfbg,gene,line,d,zd,fm,øqoç,øqoç,aweh,zd,Y,gene,38,212832,8162
mnx09366kn,mfbg,line,gcr,mzd,bd,dd,rymsvå,kvurdå,rymsvå,dd,N,gcr,42,249256,27724
mnx09366kn,mfbg,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,280464,22538
wsquqlnyfg,mfbg,gend,line,fb,ff,bd,awupav,awupav,etupol,ff,Y,gend,22,306337,37392
wsquqlnyfg,mfbg,gene,line,d,bd,mm,rymsvå,rymsvå,kvurdå,bd,Y,gene,26,329765,14870
wsquqlnyfg,mfbg,gene,gcr,fzd,mbd,bd,kïmy,qïru,kïmy,bd,N,gcr,30,366793,28450
wsquqlnyfg,mfbg,line,gcr,ff,ds,fzs,goviku,goviku,kawuka,ds,Y,line,34,406204,30853
wsquqlnyfg,mfbg,gene,gend,fbs,fbd,fb,aweh,øqoç,aweh,fb,N,gend,38,427203,12426
wsquqlnyfg,mfbg,gend,gcr,fbd,mzd,fbs,cöhido,šïenö,cöhido,fbs,N,gcr,42,454797,19033
wsquqlnyfg,mfbg,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,474185,10811
z64n8tg6w7,fmgb,gene,gend,mzs,mbd,mb,goviku,kawuka,goviku,mb,N,gend,22,307812,78746
z64n8tg6w7,fmgb,gend,line,mb,mf,mbd,etupol,etupol,awupav,mf,Y,gend,26,343873,27483
z64n8tg6w7,fmgb,gend,gcr,mz,fm,mf,qïru,kïmy,qïru,mf,N,gcr,30,377445,25004
z64n8tg6w7,fmgb,gene,line,s,bs,mf,cöhido,cöhido,šïenö,bs,Y,gene,34,409616,23530
z64n8tg6w7,fmgb,gene,gcr,bs,zs,fbs,kvurdå,kvurdå,rymsvå,zs,Y,gene,38,444805,26623
z64n8tg6w7,fmgb,line,gcr,fz,mbd,dd,øqoç,aweh,øqoç,dd,N,gcr,42,474604,21228
z64n8tg6w7,fmgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,543200,60019
9w7wga2r0t,fmbg,gend,line,mz,mm,mbs,qïru,kïmy,qïru,mbs,N,line,22,456018,9896
9w7wga2r0t,fmbg,gene,gcr,sd,dd,fm,aweh,øqoç,aweh,fm,N,gcr,26,469626,5073
9w7wga2r0t,fmbg,gend,gcr,fz,mm,ff,cöhido,šïenö,cöhido,ff,N,gcr,30,484651,6486
9w7wga2r0t,fmbg,line,gcr,ss,mf,bs,rymsvå,rymsvå,kvurdå,mf,Y,line,34,497290,4107
9w7wga2r0t,fmbg,gene,gend,mz,mb,mzd,awupav,etupol,awupav,mzd,N,gend,38,510746,4925
9w7wga2r0t,fmbg,gene,line,d,zd,sd,kawuka,goviku,kawuka,sd,N,line,42,523770,4501
9w7wga2r0t,fmbg,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,536186,3881
505ly36vtu,mfgb,line,gcr,mz,bd,mm,šïenö,cöhido,šïenö,mm,N,gcr,22,660525,297882
505ly36vtu,mfgb,gene,gend,bs,bd,fzs,awupav,awupav,etupol,bd,Y,gene,26,704333,35239
505ly36vtu,mfgb,gene,line,d,bd,mm,qïru,qïru,kïmy,bd,Y,gene,30,812373,99393
505ly36vtu,mfgb,gene,gcr,ff,mf,ss,goviku,goviku,kawuka,mf,Y,gene,34,837013,16087
505ly36vtu,mfgb,gend,gcr,mb,ff,mm,aweh,aweh,øqoç,ff,Y,gend,38,860348,14765
505ly36vtu,mfgb,gend,line,ff,fbs,sd,kvurdå,kvurdå,rymsvå,fbs,Y,gend,42,893989,25062
505ly36vtu,mfgb,attn,NA,zs,bs,mbs,nephew,nephew,cousin,bs,Y,NA,46,923156,20570
oyawx5eudx,fmgb,gene,line,z,mzd,fm,awupav,etupol,awupav,fm,N,line,22,903239,270072
oyawx5eudx,fmgb,gend,line,fz,fm,fzs,øqoç,øqoç,aweh,fm,Y,gend,26,1025160,113326
oyawx5eudx,fmgb,gene,gcr,mz,fz,mbd,kawuka,goviku,kawuka,mbd,N,gcr,30,1141888,108137
oyawx5eudx,fmgb,gene,gend,fzs,fbd,fb,kïmy,qïru,kïmy,fb,N,gend,34,1173088,22629
oyawx5eudx,fmgb,gend,gcr,bd,zd,bs,cöhido,cöhido,šïenö,zd,Y,gend,42,1278992,42339
oyawx5eudx,fmgb,attn,NA,zs,bs,mbs,nephew,cousin,nephew,mbs,N,NA,46,1346576,58981
0uj4oe55l8,mfgb,gene,line,b,fbs,mf,kïmy,qïru,kïmy,mf,N,line,22,220306,30868
0uj4oe55l8,mfgb,gend,gcr,fb,mb,fz,šïenö,cöhido,šïenö,fz,N,gcr,26,238986,10139
0uj4oe55l8,mfgb,gene,gcr,mbd,fbd,zd,øqoç,aweh,øqoç,zd,N,gcr,30,263522,16006
0uj4oe55l8,mfgb,gene,gend,ff,fm,f,goviku,kawuka,goviku,f,N,gend,34,280602,8533
0uj4oe55l8,mfgb,line,gcr,ss,mf,fb,awupav,awupav,etupol,mf,Y,line,38,304106,14984
0uj4oe55l8,mfgb,gend,line,fm,fbd,ss,rymsvå,rymsvå,kvurdå,fbd,Y,gend,42,331642,19012
0uj4oe55l8,mfgb,attn,NA,zs,bs,mbs,nephew,cousin,nephew,mbs,N,NA,46,352418,12247
