language,glottocode,family,prop,n_kintypes
simulation_711,na,na,0.3333333333333333,48
simulation_712,na,na,0.22916666666666663,48
simulation_713,na,na,0.3125,48
simulation_714,na,na,0.2916666666666667,48
simulation_715,na,na,0.3541666666666667,48
simulation_716,na,na,0.3333333333333333,48
simulation_717,na,na,0.3125,48
simulation_718,na,na,0.375,48
simulation_719,na,na,0.3333333333333333,48
simulation_720,na,na,0.3333333333333333,48
simulation_721,na,na,0.2708333333333333,48
simulation_722,na,na,0.3541666666666667,48
simulation_723,na,na,0.3541666666666667,48
simulation_724,na,na,0.3541666666666667,48
simulation_725,na,na,0.3333333333333333,48
simulation_726,na,na,0.3125,48
simulation_727,na,na,0.3333333333333333,48
simulation_728,na,na,0.2708333333333333,48
simulation_729,na,na,0.375,48
simulation_730,na,na,0.3541666666666667,48
simulation_731,na,na,0.3125,48
simulation_732,na,na,0.3333333333333333,48
simulation_733,na,na,0.3333333333333333,48
simulation_734,na,na,0.2708333333333333,48
simulation_735,na,na,0.2916666666666667,48
simulation_736,na,na,0.2708333333333333,48
simulation_737,na,na,0.375,48
simulation_738,na,na,0.3333333333333333,48
simulation_739,na,na,0.3125,48
simulation_740,na,na,0.2916666666666667,48
simulation_741,na,na,0.375,48
simulation_742,na,na,0.2916666666666667,48
simulation_743,na,na,0.3333333333333333,48
simulation_744,na,na,0.375,48
simulation_745,na,na,0.375,48
simulation_746,na,na,0.3541666666666667,48
simulation_747,na,na,0.3333333333333333,48
simulation_748,na,na,0.3125,48
simulation_749,na,na,0.3125,48
simulation_750,na,na,0.2916666666666667,48
simulation_751,na,na,0.375,48
simulation_752,na,na,0.3125,48
simulation_753,na,na,0.4166666666666667,48
simulation_754,na,na,0.3333333333333333,48
simulation_755,na,na,0.3333333333333333,48
simulation_756,na,na,0.3333333333333333,48
simulation_757,na,na,0.375,48
simulation_758,na,na,0.2708333333333333,48
simulation_759,na,na,0.4583333333333333,48
simulation_760,na,na,0.2708333333333333,48
simulation_761,na,na,0.375,48
simulation_762,na,na,0.3541666666666667,48
simulation_763,na,na,0.3333333333333333,48
simulation_764,na,na,0.3958333333333333,48
simulation_765,na,na,0.3125,48
simulation_766,na,na,0.3125,48
simulation_767,na,na,0.375,48
simulation_768,na,na,0.3541666666666667,48
simulation_769,na,na,0.25,48
simulation_770,na,na,0.3333333333333333,48
simulation_771,na,na,0.3541666666666667,48
simulation_772,na,na,0.2916666666666667,48
simulation_773,na,na,0.375,48
simulation_774,na,na,0.25,48
simulation_775,na,na,0.2708333333333333,48
simulation_776,na,na,0.3333333333333333,48
simulation_777,na,na,0.3333333333333333,48
simulation_778,na,na,0.375,48
simulation_779,na,na,0.3541666666666667,48
simulation_780,na,na,0.2708333333333333,48
simulation_781,na,na,0.3541666666666667,48
simulation_782,na,na,0.3541666666666667,48
simulation_783,na,na,0.375,48
simulation_784,na,na,0.3125,48
simulation_785,na,na,0.3958333333333333,48
simulation_786,na,na,0.2916666666666667,48
simulation_787,na,na,0.2916666666666667,48
simulation_788,na,na,0.2708333333333333,48
simulation_789,na,na,0.2916666666666667,48
simulation_790,na,na,0.375,48
simulation_791,na,na,0.3333333333333333,48
simulation_792,na,na,0.4375,48
simulation_793,na,na,0.375,48
simulation_794,na,na,0.375,48
simulation_795,na,na,0.3125,48
simulation_796,na,na,0.2916666666666667,48
simulation_797,na,na,0.3333333333333333,48
simulation_798,na,na,0.2916666666666667,48
simulation_799,na,na,0.2916666666666667,48
simulation_800,na,na,0.3958333333333333,48
simulation_801,na,na,0.3125,48
simulation_802,na,na,0.3125,48
simulation_803,na,na,0.375,48
simulation_804,na,na,0.3541666666666667,48
simulation_805,na,na,0.3958333333333333,48
simulation_806,na,na,0.3125,48
simulation_807,na,na,0.3541666666666667,48
simulation_808,na,na,0.3541666666666667,48
simulation_809,na,na,0.3541666666666667,48
simulation_810,na,na,0.3125,48
simulation_811,na,na,0.2916666666666667,48
simulation_812,na,na,0.3958333333333333,48
simulation_813,na,na,0.25,48
simulation_814,na,na,0.375,48
simulation_815,na,na,0.2708333333333333,48
simulation_816,na,na,0.2708333333333333,48
simulation_817,na,na,0.22916666666666663,48
simulation_818,na,na,0.3541666666666667,48
simulation_819,na,na,0.2708333333333333,48
simulation_820,na,na,0.3333333333333333,48
simulation_821,na,na,0.3541666666666667,48
simulation_822,na,na,0.2916666666666667,48
simulation_823,na,na,0.3333333333333333,48
simulation_824,na,na,0.25,48
simulation_825,na,na,0.2708333333333333,48
simulation_826,na,na,0.3333333333333333,48
simulation_827,na,na,0.3333333333333333,48
simulation_828,na,na,0.3541666666666667,48
simulation_829,na,na,0.3125,48
simulation_830,na,na,0.3125,48
simulation_831,na,na,0.2916666666666667,48
simulation_832,na,na,0.3333333333333333,48
simulation_833,na,na,0.3125,48
simulation_834,na,na,0.3125,48
simulation_835,na,na,0.2916666666666667,48
simulation_836,na,na,0.3333333333333333,48
simulation_837,na,na,0.22916666666666663,48
simulation_838,na,na,0.2916666666666667,48
simulation_839,na,na,0.3333333333333333,48
simulation_840,na,na,0.3541666666666667,48
simulation_841,na,na,0.375,48
simulation_842,na,na,0.3125,48
simulation_843,na,na,0.3541666666666667,48
simulation_844,na,na,0.3125,48
simulation_845,na,na,0.3333333333333333,48
simulation_846,na,na,0.3333333333333333,48
simulation_847,na,na,0.3541666666666667,48
simulation_848,na,na,0.3125,48
simulation_849,na,na,0.3958333333333333,48
simulation_850,na,na,0.3125,48
simulation_851,na,na,0.375,48
simulation_852,na,na,0.3541666666666667,48
simulation_853,na,na,0.375,48
simulation_854,na,na,0.3333333333333333,48
simulation_855,na,na,0.3333333333333333,48
simulation_856,na,na,0.25,48
simulation_857,na,na,0.3541666666666667,48
simulation_858,na,na,0.375,48
simulation_859,na,na,0.3333333333333333,48
simulation_860,na,na,0.2916666666666667,48
simulation_861,na,na,0.3541666666666667,48
simulation_862,na,na,0.3333333333333333,48
simulation_863,na,na,0.2916666666666667,48
simulation_864,na,na,0.2916666666666667,48
simulation_865,na,na,0.3125,48
simulation_866,na,na,0.2708333333333333,48
simulation_867,na,na,0.2916666666666667,48
simulation_868,na,na,0.3541666666666667,48
simulation_869,na,na,0.3541666666666667,48
simulation_870,na,na,0.2916666666666667,48
simulation_871,na,na,0.3125,48
simulation_872,na,na,0.3125,48
simulation_873,na,na,0.3125,48
simulation_874,na,na,0.2708333333333333,48
simulation_875,na,na,0.3333333333333333,48
simulation_876,na,na,0.25,48
simulation_877,na,na,0.3333333333333333,48
simulation_878,na,na,0.2916666666666667,48
simulation_879,na,na,0.3541666666666667,48
simulation_880,na,na,0.3125,48
simulation_881,na,na,0.3125,48
simulation_882,na,na,0.3333333333333333,48
simulation_883,na,na,0.375,48
simulation_884,na,na,0.3333333333333333,48
simulation_885,na,na,0.3541666666666667,48
simulation_886,na,na,0.375,48
simulation_887,na,na,0.375,48
simulation_888,na,na,0.3125,48
simulation_889,na,na,0.3125,48
simulation_890,na,na,0.3333333333333333,48
simulation_891,na,na,0.3125,48
simulation_892,na,na,0.3125,48
simulation_893,na,na,0.3125,48
simulation_894,na,na,0.3333333333333333,48
simulation_895,na,na,0.2916666666666667,48
simulation_896,na,na,0.3333333333333333,48
simulation_897,na,na,0.3541666666666667,48
simulation_898,na,na,0.375,48
simulation_899,na,na,0.3333333333333333,48
simulation_900,na,na,0.3333333333333333,48
simulation_901,na,na,0.2708333333333333,48
simulation_902,na,na,0.3333333333333333,48
simulation_903,na,na,0.2916666666666667,48
simulation_904,na,na,0.3125,48
simulation_905,na,na,0.375,48
simulation_906,na,na,0.3958333333333333,48
simulation_907,na,na,0.3125,48
simulation_908,na,na,0.3541666666666667,48
simulation_909,na,na,0.3333333333333333,48
simulation_910,na,na,0.25,48
simulation_911,na,na,0.3125,48
simulation_912,na,na,0.2916666666666667,48
simulation_913,na,na,0.375,48
simulation_914,na,na,0.3541666666666667,48
simulation_915,na,na,0.2708333333333333,48
simulation_916,na,na,0.2916666666666667,48
simulation_917,na,na,0.375,48
simulation_918,na,na,0.3541666666666667,48
simulation_919,na,na,0.2708333333333333,48
simulation_920,na,na,0.3333333333333333,48
simulation_921,na,na,0.3333333333333333,48
simulation_922,na,na,0.375,48
simulation_923,na,na,0.25,48
simulation_924,na,na,0.3541666666666667,48
simulation_925,na,na,0.3333333333333333,48
simulation_926,na,na,0.3125,48
simulation_927,na,na,0.4583333333333333,48
simulation_928,na,na,0.3541666666666667,48
simulation_929,na,na,0.2916666666666667,48
simulation_930,na,na,0.3333333333333333,48
simulation_931,na,na,0.3333333333333333,48
simulation_932,na,na,0.2916666666666667,48
simulation_933,na,na,0.3125,48
simulation_934,na,na,0.3958333333333333,48
simulation_935,na,na,0.3541666666666667,48
simulation_936,na,na,0.2916666666666667,48
simulation_937,na,na,0.3125,48
simulation_938,na,na,0.2916666666666667,48
simulation_939,na,na,0.3125,48
simulation_940,na,na,0.3333333333333333,48
simulation_941,na,na,0.25,48
simulation_942,na,na,0.25,48
simulation_943,na,na,0.3125,48
simulation_944,na,na,0.3125,48
simulation_945,na,na,0.3333333333333333,48
simulation_946,na,na,0.375,48
simulation_947,na,na,0.3125,48
simulation_948,na,na,0.3333333333333333,48
simulation_949,na,na,0.3541666666666667,48
simulation_950,na,na,0.25,48
simulation_951,na,na,0.2916666666666667,48
simulation_952,na,na,0.3125,48
simulation_953,na,na,0.3125,48
simulation_954,na,na,0.3333333333333333,48
simulation_955,na,na,0.3541666666666667,48
simulation_956,na,na,0.25,48
simulation_957,na,na,0.375,48
simulation_958,na,na,0.2708333333333333,48
simulation_959,na,na,0.2916666666666667,48
simulation_960,na,na,0.3541666666666667,48
simulation_961,na,na,0.2708333333333333,48
simulation_962,na,na,0.2708333333333333,48
simulation_963,na,na,0.3125,48
simulation_964,na,na,0.3125,48
simulation_965,na,na,0.2916666666666667,48
simulation_966,na,na,0.2916666666666667,48
simulation_967,na,na,0.2708333333333333,48
simulation_968,na,na,0.2916666666666667,48
simulation_969,na,na,0.2708333333333333,48
simulation_970,na,na,0.3541666666666667,48
simulation_971,na,na,0.3333333333333333,48
simulation_972,na,na,0.2708333333333333,48
simulation_973,na,na,0.2708333333333333,48
simulation_974,na,na,0.3333333333333333,48
simulation_975,na,na,0.3541666666666667,48
simulation_976,na,na,0.3333333333333333,48
simulation_977,na,na,0.2916666666666667,48
simulation_978,na,na,0.375,48
simulation_979,na,na,0.2708333333333333,48
simulation_980,na,na,0.3125,48
simulation_981,na,na,0.3333333333333333,48
simulation_982,na,na,0.2916666666666667,48
simulation_983,na,na,0.2708333333333333,48
simulation_984,na,na,0.3333333333333333,48
simulation_985,na,na,0.3333333333333333,48
simulation_986,na,na,0.375,48
simulation_987,na,na,0.2916666666666667,48
simulation_988,na,na,0.3541666666666667,48
simulation_989,na,na,0.3333333333333333,48
simulation_990,na,na,0.3541666666666667,48
simulation_991,na,na,0.3125,48
simulation_992,na,na,0.2916666666666667,48
simulation_993,na,na,0.3333333333333333,48
simulation_994,na,na,0.3958333333333333,48
simulation_995,na,na,0.3333333333333333,48
simulation_996,na,na,0.3333333333333333,48
simulation_997,na,na,0.3333333333333333,48
simulation_998,na,na,0.3541666666666667,48
simulation_999,na,na,0.3125,48
