language,code,gender,speaker_gender,side,generation,age,lineal,result,simulation
Ha,haaa1252,0.022581886474001535,0.01647869854843927,0.05888229409807121,0.9020571208794879,0.0,0.0,0.43155796806317764,n
Gros Ventre,gros1243,0.1701294306336637,0.0,0.09632013120830563,0.7113069811923817,0.0,0.022243456965649028,0.3989326620203465,n
Bushoong,bush1247,0.3941125214117123,0.0,0.045492833419519665,0.4100371388067232,0.0,0.15035750636204476,0.41388440173226687,n
Yagwoia,yagw1240,0.3086816817756811,0.0,0.02301235444420795,0.668305963780111,0.0,0.0,0.64586357655225,n
Gayo,gayo1244,0.08461558121229296,0.0,0.06317377516215998,0.7076244616623136,0.023484638154162102,0.1211015438090714,0.55966099123876,n
Tirax,maee1241,0.08009631228195298,0.0,0.12111892210114304,0.6784134163039418,0.0,0.12037134931296219,0.6132642672484991,n
Ibanag,iban1267,0.00881276506385107,0.0,0.0,0.7365072439264887,0.0,0.25467999100966016,0.8333179528957108,n
Avestan,aves1237,0.016352989048440843,0.0,0.0,0.6958228305717116,0.0,0.2878241803798476,0.7544042481355193,n
Yansi,yans1239,0.4057021322128767,0.02975484980552189,0.04142285548731959,0.36258223985219085,0.0,0.1605379226420909,0.6271819138031056,n
Barok,baro1253,0.1402422539729408,0.0,0.027519639841862228,0.5756526554971977,0.0,0.2565854506879994,0.6261627510404246,n
Aniwa,aniw1237,0.19368057704255362,0.0,0.12428597071269742,0.6791614990240877,0.0,0.0028719532206612506,0.43013201270194956,n
Kadai,kada1286,0.28326746144305776,0.0,0.0,0.43200729731248816,0.0711549024362468,0.2135703388082073,0.45272437375472896,n
Ibaloi,ibal1244,0.005676293601869765,0.0,0.0,0.69867074264767,0.0,0.29565296375046024,0.7640861203975529,n
Dampelas,damp1237,0.010827951129930463,0.0,0.0,0.7312117257915927,0.0059642367642205475,0.2519960863142564,0.7763701246479056,n
Kannada,nucl1305,0.14271556133272176,0.0,0.048089057723278456,0.7866001402764345,0.022595240667565207,0.0,0.3297289160807316,n
Mungiki,mung1270,0.06378360117775228,0.0030780244404266578,0.0,0.6393346525597485,0.0,0.2938037218220725,0.7179613345186159,n
Padoe,pado1242,0.20439314829522282,0.0,0.0,0.6903022691816355,0.10530458252314168,0.0,0.4782014981648912,n
Kayardild-Yangkaal,kaya1318,0.12402072816549216,0.0007953210248768423,0.28120677935779126,0.5651229714272535,0.0,0.028854200024586215,0.4137582085256112,n
Rejang,reja1240,0.005001371281881291,0.0,0.0,0.5941533304162694,0.014592817359201817,0.3862524809426475,0.7635652549624222,n
Yinhawangka,yinh1234,0.26543908533921284,0.0,0.38627662246761496,0.1852431502595331,0.1426692994597559,0.020371842473883153,0.606512225064587,n
Northwest Maidu,nort2951,0.3072756405152926,0.0,0.08808331422067422,0.6005544752597467,0.0,0.004086570004286423,0.2411854532890534,n
Ulawa,ulaw1237,0.044135665018636444,0.005524872334666022,0.06414496918026491,0.6150860322222897,0.19320204633908347,0.07790641490505944,0.5962506777401532,n
Yamdena,yamd1240,0.1,0.6,0.1,0.15,0.0,0.05,,n
Bemba (Zambia),bemb1257,0.0360297396008108,0.0,0.007312843468025109,0.7383704598588953,0.05386764256674901,0.16441931450551978,0.6030213191643887,n
Bayungu,bayu1240,0.0650656671919325,0.0,0.10102513175015984,0.6714403261949968,0.0,0.16246887486291076,0.5873380848088503,n
Margany,marg1253,0.12302753490151266,0.0,0.17275649849226304,0.6552770845388677,0.022175226889195293,0.026763655178161375,0.4725657645893548,n
/Gwi,gwii1239,0.033617737419579206,0.0,0.0,0.867244710018847,0.0991375525615738,0.0,0.6124559297780559,n
Touo,touo1238,0.053539012865254094,0.0,0.023874067568487846,0.601555791256019,0.0,0.32103112831023917,0.5037434549778326,n
Karenic,kare1337,0.2440959597768944,0.0,0.0,0.6798971348528398,0.0034551476124083545,0.07255175775785759,0.7260504377139152,n
Bihari,biha1245,0.1161544524024882,0.0,0.18754373264136343,0.5310038554503979,0.025019601237420197,0.14027835826833035,0.5860953460038054,n
Gurindji,guri1247,0.07638070307065879,0.0,0.04449416591156471,0.5706726395972721,0.005464696184293801,0.3029877952362106,0.4891556084983795,n
Kayabí,kaya1329,0.031950012551625134,0.00013841217691350918,0.024455331502306023,0.6738685646856097,0.0,0.2695876790835456,0.7131100130487672,n
Kaonde,kaon1241,0.07403156010719752,0.0,0.04885674986660379,0.7074186788491862,0.036425391169028994,0.13326762000798337,0.5086082985361955,n
Old-Middle Welsh,oldw1239,0.16345067500356641,0.0,0.045558256676954345,0.646247285448412,0.0,0.14474378287106715,0.6654841841949432,n
Eel River Athabaskan,wail1244,0.2882035458107594,0.0,0.07829119942778223,0.33434675104201245,0.2834707127435796,0.015687790975866284,0.28454479874401867,n
Lahnda,lahn1241,0.05027384088281228,0.0,0.29150874659813153,0.47212411298964524,0.0,0.18609329952941084,0.5753522663061833,n
Nahavaq,sout2857,0.24297931913450618,0.0,0.0,0.6161761398892027,0.0,0.14084454097629104,0.5497143565504242,n
Ayoreo,ayor1240,0.1257887031974331,0.0,0.009904557877266986,0.6662661396473372,0.0,0.19804059927796283,0.766950581621995,n
Latvian,latv1249,0.374964708497568,0.0,0.018550105938773483,0.4709516482832106,0.0,0.13553353728044784,0.6517099331242255,n
Tukang Besi South,tuka1249,0.0,0.0,0.0,0.4357307270064817,0.09627162272480559,0.46799765026871276,0.3866102836638839,n
Berik,beri1254,0.09131494021983266,0.0,0.034065007987779096,0.811971473242067,0.04189419482839195,0.020754383721929323,0.6424278336224756,n
Chuukese,chuu1238,0.13527504120131156,0.0,0.02131365360045034,0.7589726189233268,0.0,0.08443868627491143,0.46134099864471895,n
Kamano,kama1370,0.027868375737729045,0.0,0.23391458508510898,0.5992417352453235,0.0,0.1389753039318385,0.5315962053981045,n
Aghul,aghu1253,0.04644565150147563,0.0,0.0,0.7334153236829907,0.0031687485632423003,0.21697027625229132,0.7005734573066213,n
Batlux,batl1238,0.06718736763725491,0.0,0.0,0.6724659262607544,0.0023617161337806773,0.25798498996821,0.7068260705730226,n
Nepali,nepa1254,0.14567160785150116,0.0,0.13486455509667342,0.5798837330946414,0.009621855204055021,0.12995824875312906,0.5109985602989767,n
Sardinian,sard1257,0.34327379330981184,0.0,0.0,0.5306869458835929,0.0,0.12603926080659525,0.740530824372635,n
Shawnee,shaw1249,0.23336012217287344,0.0,0.09372491158020005,0.6729149662469265,0.0,0.0,0.2973879585984971,n
Spokane,spok1245,0.28554299778250436,0.017399959316862976,0.19283399472396284,0.4121299516530856,0.0,0.0920930965235842,0.2933067819730736,n
Yámana,yama1264,0.0870317581549294,0.0,0.0,0.6750673953918026,0.0,0.23790084645326806,0.735647128890646,n
Sula,sula1245,0.05262191212134337,0.0,0.013177721028841599,0.7217399935337184,0.21246037331609652,0.0,0.4980759287089956,n
Taliabu,tali1262,0.15663411793397564,0.0,0.0176538212159329,0.7550519339084815,0.029948247130192167,0.04071187981141776,0.5574182800379348,n
North Tanna,nort2847,0.06775502259855112,0.04107076726326863,0.0,0.648903870528614,0.0,0.2422703396095662,0.36088101117497656,n
Serbian Standard,serb1264,0.22010780139568764,0.0,0.027599524873159205,0.5531518243553686,0.0,0.19914084937578458,0.6148004149275641,n
Wangganguru,wang1290,0.15041293190273206,0.0,0.041458831530191205,0.5876435787649739,0.0,0.22048465780210286,0.5321579426142031,n
Umpila,umpi1239,0.03439063312961081,0.0,0.3836806428275897,0.5150128812939051,0.01107275733421075,0.055843085414683746,0.3940980618555147,n
Yerukula,yeru1240,0.1768233034183287,0.0,0.04910034691761656,0.35204942591140387,0.30893259881543844,0.11309432493721246,0.42128943534233143,n
Forest Enets,fore1265,0.2830496843684272,0.0,0.0,0.25757997410262984,0.415612576912689,0.04375776461625407,0.40013482933152006,n
Kwere,kwer1261,0.021388291062508127,0.0,0.06414987558113731,0.760054973819409,0.047637232098426074,0.10676962743851941,0.61742182720385,n
Shila,shil1264,0.02340315926559842,0.15756247948904809,0.0,0.6302498643638615,0.0,0.1887844968814919,0.7335999076031722,n
Chokwe,chok1245,0.12850375601162933,0.0,0.005369458702171489,0.7623483462823173,0.0,0.1037784390038819,0.49142207464580046,n
Wuvulu-Aua,wuvu1239,0.15920128190879707,0.10189807699299873,0.0,0.7389006410982043,0.0,0.0,0.5062838481453952,n
Tomini,tomi1243,0.030133577118089432,0.0,0.0,0.6384888103486434,0.00697414460620104,0.32440346792706615,0.7522274120309431,n
Jamaican Creole English,jama1262,0.06974712964825164,0.0,0.0,0.7447577937089098,0.0,0.18549507664283868,0.7273115582191523,n
Larevat,lare1249,0.1280507250146824,0.023088838076463388,0.20290932642774068,0.6459511104811134,0.0,0.0,0.3238700907617175,n
Ignaciano,igna1246,0.007919729976953815,0.0,0.0,0.6105230976695649,0.01263932933265987,0.36891784302082126,0.7574767283719039,n
Puyuma,puyu1239,0.0163069294034594,0.0,0.032892206934402486,0.4412931844415406,0.5095076792205975,0.0,0.9131689039464491,n
Nese,nese1235,0.19958169767470438,0.0,0.03960448197643332,0.5431782205683455,0.0,0.21763559978051686,0.5486451976875554,n
Selkup,selk1253,0.16690799597598116,0.0,0.0,0.7311984804744511,0.0,0.10189352354956771,0.461832488145121,n
Slovenian,slov1268,0.24784061515595507,0.0,0.0,0.5838250155073565,0.0,0.16833436933668833,0.6958673259143189,n
Wangkumara,wong1246,0.045104727272095906,0.0,0.10899872249942423,0.6802656983600509,0.04734808014375912,0.11828277172466976,0.7123129415400908,n
Central Subanen,cent2089,0.0,0.0,0.12213859622690053,0.808346131112768,0.0,0.06951527266033154,0.6699246647260175,n
Usarufa,usar1243,0.03864853037157484,0.0392335794758436,0.16794266254735385,0.6345187510347919,0.0,0.11965647657043592,0.4955132726034591,n
Andalal-Gxdatl,anda1281,0.061724551574412395,0.0,0.010528690176129615,0.7180417577280747,0.0,0.20970500052138333,0.6589884618930808,n
Madak linkage,mada1284,0.06728789200368286,0.0,0.1164175986727904,0.5816754391543337,0.0,0.23461907016919287,0.3261343057231349,n
Yucatec Maya,yuca1254,0.1247451343755971,0.04016668267827173,0.30584919687814716,0.40214984896015027,0.0,0.12708913710783387,0.3914622397726994,n
Chimariko,chim1301,0.010278399222287413,0.0,0.024741365628676324,0.7040316497236232,0.0,0.26094858542541316,0.6373560364524393,n
Wang-The,wang1287,0.05389473536370135,0.0,0.048269316839859334,0.8315757828191465,0.0032399061210844388,0.06302025885620853,0.6762629237222453,n
Dupaninan Agta,dupa1235,0.017116148175515506,0.0,0.0,0.7205672299861892,0.10920143866386245,0.1531151831744328,0.6784705118895149,n
Kilmeri,kilm1241,0.264125304121914,0.0,0.020052054282489688,0.6251438307021272,0.0,0.09067881089346899,0.38106239222032445,n
Tabla,tabl1243,0.15619985232058903,0.0,0.025202600994548446,0.5871737246354004,0.23142382204946207,0.0,0.4139663849120071,n
Lauan,laua1243,0.031420936333915475,0.0,0.0,0.9683060350389308,0.00027302862715371994,0.0,0.3382822360663249,n
Ritarungo,rita1239,0.030815209093696436,0.0,0.3677334750155993,0.47469288539993754,0.0,0.1267584304907667,0.4805372252454604,n
Keyagana,keya1238,0.055687768408258884,0.0,0.1802694953461203,0.6749445149985479,0.0,0.08909822124707298,0.5959859790597146,n
Pawnee,pawn1254,0.08082995642834677,0.008498533692502742,0.03932141867026602,0.8713500912088844,0.0,0.0,0.644815435064952,n
Shasta,shas1239,0.2732203810334938,0.001410085420674291,0.19614294485506728,0.5034239891146496,0.0,0.0258025995761151,0.3182179020669123,n
East Kewa,east2516,0.13741665029942648,0.0017901828298564648,0.013235433395413197,0.8253687380084682,0.0,0.022188995466835698,0.4349273628279189,n
Taje,taje1237,0.009839254035178399,0.0,0.0,0.7473824085948997,0.005836673755155918,0.23694166361476604,0.761881440530215,n
Shona,shon1251,0.10962525715209427,0.0,0.00012135776512297256,0.37203815151490405,1.0001047806637051e-05,0.518205232520072,0.9999999995211608,n
Torete,tore1237,0.07747215628416815,0.0,0.0,0.6922695058131852,0.06828984927506865,0.16196848862757793,0.5694787649975992,n
Warrongo,waru1264,0.13720272664561914,0.0001818310790554406,0.39649201899813546,0.46612342327719003,0.0,0.0,0.35509802520484346,n
Ukrainian,ukra1253,0.1509554345681711,0.0,0.0909209460695698,0.5880591524416273,0.0,0.17006446692063182,0.5924841291588595,n
Kombai,komb1274,0.07699642018590397,0.0,0.08924739754293497,0.7776660822614235,0.0212327902202304,0.03485730978950722,0.5472706683326722,n
Central Melanau,cent2101,0.0837621310212849,0.0,0.0,0.7521284212155133,0.0,0.16410944776320183,0.7113667917625948,n
Bezhta,bezh1248,0.09974458010355428,0.0,0.01541771826638266,0.692113692300439,0.0,0.19272400932962408,0.6357858872459596,n
Tubar,tuba1279,0.15836126757234864,0.0,0.03329571545561714,0.5576238076959809,0.24245883105598945,0.008260378220063884,0.8385261906859012,n
Pumé,pume1238,0.1080873383936922,0.0,0.0037645991992789093,0.7148038840844017,0.003399021548901358,0.1699451567737259,0.6674889729418796,n
Sogeram,soge1235,0.014231249125144337,0.0,0.007904662602446275,0.9556034173257824,0.011029362863515923,0.011231308083110987,0.4895325479850973,n
Manange,mana1288,0.11951019618237423,0.0,0.03128479160937083,0.4208059830005872,0.014386773599639174,0.41401225560802857,0.6223371173254569,n
Western Low Navarrese,west1508,0.06139973107116711,0.0,0.0,0.7440832148816122,0.0,0.1945170540472207,0.6626704709787685,n
Teiwa,teiw1235,0.05768607512770151,0.0,0.0,0.5922543737923285,0.3500595510799699,0.0,0.3354257211163568,n
Digo,digo1243,0.0172535022568516,0.0,0.03593488124985622,0.7372921540583609,0.02617636817859445,0.18334309425633685,0.5278294701111356,n
Tadyawan,tady1237,0.16743510943218673,0.0,0.0,0.6274248008514386,0.002251735375766481,0.20288835434060826,0.6640159150904146,n
Yindjibarndi,yind1247,0.2272254978392948,0.0,0.16086905852610942,0.4494465318472577,0.007190552096384383,0.1552683596909535,0.3152150395752706,n
Matukar,matu1261,0.04389915667020187,0.0,0.044045619458842174,0.6775032184263587,0.0,0.23455200544459717,0.6050695248672019,n
Grass Koiari,gras1249,0.052322420798395934,0.0,0.026360822765264785,0.7576784310202106,0.0,0.1636383254161287,0.597681982323285,n
Varisi,vari1239,0.13488631245034446,0.005327479179682992,0.03182254887626788,0.8279636594937045,0.0,0.0,0.6154288391949888,n
Paliyan,pali1274,0.31487904213617,0.0,0.005461838064726087,0.5350362742999619,0.010596158050241772,0.13402668744890026,0.5126798261099832,n
Buli,buli1256,0.24874877784194582,0.0,0.0,0.4464106241977179,0.0,0.3048405979603363,0.5667448201879,n
Gothic,goth1244,0.021691332450810164,0.0,0.0,0.5272660647927208,0.0,0.4510426027564691,0.7921142649151115,n
Algonquin,algo1255,0.1886980930357484,0.0,0.15646811811969616,0.6548337888445555,0.0,0.0,0.3675572301937483,n
Rakahanga-Manihiki,raka1237,0.25644922050508767,0.0,0.0,0.7435507794949124,0.0,0.0,0.6257577408501969,n
Avava,katb1237,0.1416888341951543,0.0,0.1121777856405559,0.6045693802324688,0.0,0.14156399993182098,0.3277458158832049,n
Wawonii,wawo1239,0.027805781558398895,0.0,0.0,0.707556623503289,0.0014094440303661965,0.26322815090794616,0.7272559225323169,n
Ancient Greek,anci1242,0.1464407718120478,0.0,0.0,0.5346540372714937,0.0,0.31890519091645847,0.7530629470879524,n
Marra,mara1385,0.2179028231108267,0.00847657028695667,0.1970267450106003,0.472436681961911,0.0630041407640518,0.04115303886565354,0.3239843442786326,n
Marshallese,mars1254,0.13676370400380053,0.0,0.005644543688149887,0.6570760268550698,0.20051572545297983,0.0,0.4402499069722206,n
Kom (Cameroon),komc1235,0.014910723594937763,0.0,0.00665488559420417,0.5652764294756906,0.0,0.4131579613351675,0.84992204269459,n
Alamblak,alam1246,0.10932688015506706,0.0,0.11438641339918068,0.7762867064457522,0.0,0.0,0.42076905634325346,n
Luiseno-Juaneño,luis1253,0.0386936621467644,0.0,0.06696471846393408,0.49684835272821637,0.013575331248827902,0.38391793541225727,0.38100977241401945,n
Waimaha,waim1255,0.21911625785311253,0.0,0.012033329184745943,0.4096373383817856,0.24138135642352893,0.11783171815682694,0.40414137003074063,n
Kosarek Yale,kosa1249,0.09744840443295621,0.0,0.09254757337900724,0.6151437979357601,0.03220419807914531,0.16265602617313113,0.595230535904244,n
Luguru,lugu1238,0.034148184439536176,0.0,0.24137218465798313,0.6964752492096514,0.002475628601808222,0.02552875309102111,0.34504145344564024,n
Korowai,koro1312,0.25361742484821403,0.0,0.09893371515854214,0.6441103380881495,0.003338521905094355,0.0,0.5729968470945517,n
Savosavo,savo1255,0.09160501202298366,0.039787255934460225,0.030683576633077393,0.8379241554094787,0.0,0.0,0.7245686736620947,n
Maguindanao,magu1243,0.018685909849916058,0.0,0.0,0.7922357217681224,0.0,0.1890783683819616,0.7005120450794401,n
Biri,biri1256,0.12997598327423576,0.0,0.04529945971623867,0.628375986752216,0.0,0.19634857025730953,0.4454599397866881,n
Tokharian A,tokh1242,0.23993459279749282,0.0,0.0,0.4699250346753776,0.0,0.2901403725271295,0.4630325172822131,n
Bardic,bard1254,0.14418739368294503,0.0,0.39394563739139166,0.46186696892566326,0.0,0.0,0.44981105927773524,n
Waffa,waff1241,0.18286862644622492,0.0,0.2124424014642726,0.5934736482726338,0.0,0.011215323816868662,0.38122078821541694,n
Dari,dari1249,0.2164349032223406,0.0,0.12571754018565862,0.44395497779039267,0.0,0.2138925788016081,0.6099007844329962,n
Teguima,opat1246,0.028573631465616926,0.0,0.017061037631057197,0.562152474800108,0.009532580277967719,0.38268027582525027,0.5976443458653873,n
Yavitero,yavi1244,0.013425694236138562,0.0,0.0,0.665600834797868,0.0,0.3209734709659934,0.795257510982535,n
Basque,basq1248,0.040043930790094384,0.0,0.00648496181867333,0.7473224470470748,0.0,0.20614866034415755,0.7549804815390002,n
Naman,litz1237,0.1280522382385132,0.02308488964645336,0.20289851821044583,0.6459643539045876,0.0,0.0,0.32387009080703677,n
French,stan1290,0.11484134469139237,0.0,0.0,0.6779368125361122,0.0,0.20722184277249553,0.7289141296959702,n
Mohawk,moha1258,0.12467954316125475,0.002343245635532303,0.013584350705640107,0.843753282871157,0.015639577626415706,0.0,0.8328218246681909,n
Gunya,guny1241,0.16329857920012836,0.0,0.25826290185714823,0.5784385189427234,0.0,0.0,0.5826343348019672,n
Chihuahua Pima Bajo,chih1238,0.0,0.0,0.20768285499144942,0.17106930987139948,0.47538816580218984,0.14585966933496114,0.5966881120203308,n
Kambera,kamb1299,0.09193110089139127,0.011880018331455553,0.1002837789355803,0.7959051018415729,0.0,0.0,0.38941050385018583,n
Warumungu,waru1265,0.07200774320019625,0.0,0.11859691978403984,0.6010153729119084,0.0,0.20837996410385531,0.48203753625558665,n
Bario,bari1288,0.0010731585800667597,0.0,0.001369926150994142,0.8144646680092755,0.0,0.18309224725966364,0.8154846467634299,n
Seneca,sene1264,0.18379484831924783,0.0,0.10768517537782887,0.6947083480203325,0.013811628282590806,0.0,0.6316589760914344,n
Cebuano,cebu1242,0.04394674411277267,0.0,0.0,0.7191132197635882,0.0,0.23694003612363906,0.7129840755018125,n
S'gaw Karen,sgaw1245,0.186341443981401,0.0,0.0,0.7299566718482492,0.0,0.08370188417034972,0.631647591550623,n
Bierebo,bier1244,0.062488510918035894,0.0,0.03018998738130103,0.9073215017006632,0.0,0.0,0.7066512510319114,n
Punu,punu1239,0.019110356010963794,0.16116599192009623,0.2847026489161782,0.5350210031527618,0.0,0.0,0.46350266530428064,n
Saaroa,saar1237,0.08307353736949269,0.0,0.0,0.5752053740067774,0.0,0.34172108862372985,0.7139777209403266,n
Nambo,namb1293,0.015786105868571317,0.0,0.4044812041522303,0.40230413636653906,0.03098206558438405,0.1464464880282753,0.3470379716142856,n
Yadhaykenu,yadh1237,0.09902491732074817,0.0,0.05054864102548077,0.44352024926836053,0.4069061923854106,0.0,0.41770262941941005,n
Sosva Mansi,nort2677,0.2271392637970439,0.0,0.06060294599228364,0.47785330224778666,0.21068533900897568,0.02371914895391029,0.45088580783368837,n
Wanman,wanm1242,0.43173090970375905,0.0,0.0,0.3283285194304167,0.0036431883319355818,0.23629738253388857,0.6384212576414757,n
Telefol,tele1256,0.025905789960547293,0.0,0.11547867716180635,0.8083201732404011,0.005918299695573585,0.04437705994167159,0.41517898990008184,n
Pokomo,poko1261,0.17498165038597377,0.14583944746644056,0.0,0.6055830103483736,0.0,0.07359589179921212,0.3339794874989125,n
Atchin,atch1238,0.11365283726413164,0.0,0.08387575852487011,0.7653168258521419,0.0,0.03715457835885648,0.5881175799538043,n
Maba (Indonesia),maba1278,0.3014635857439378,0.0,0.0,0.3107909325058666,0.0,0.3877454817501957,0.6205359133986583,n
Flinders Island,flin1247,0.2900633840351908,0.0,0.26232113410375085,0.31181064855966867,0.0,0.1358048333013898,0.7408164739960391,n
Wogeo,woge1237,0.0459224260365593,0.005862457021215079,0.09821285372955071,0.8500022632126748,0.0,0.0,0.613525380551988,n
Kariyarra,kari1304,0.3373900553491993,0.0,0.08098255866603483,0.4652396287489428,0.0,0.11638775723582306,0.21087727977145337,n
Tenetehara,temb1276,0.15945064808214307,0.05899484792441461,0.10947108112192273,0.6720834228715197,0.0,0.0,0.37519454573967986,n
Pangasinan,pang1290,0.03648856487434758,0.0,0.0,0.5413963461650136,0.0,0.42211508896063876,0.8909912382307682,n
Rotokas,roto1249,0.3809368330950979,0.01167575320416288,0.019230909520794343,0.49457462960036624,0.0,0.09358187457957859,0.4614745520224175,n
Western Farsi,west2369,0.2100425235944219,0.0,0.11129392341017827,0.3600422143706233,0.0,0.31862133862477654,0.6020952879741008,n
Puluwatese,pulu1242,0.21030403353200505,0.0,0.3083191037247728,0.4776730088406469,0.0,0.003703853902575319,0.25420827039917987,n
Sa'a,saaa1240,0.044872716225617545,0.015640204775200253,0.05923889566628602,0.5561873718771888,0.0,0.3240608114557073,0.5686490567173026,n
Chirag,chir1284,0.03622612961226135,0.0,0.0,0.6308216573577301,0.001499740627657843,0.33145247240235065,0.7529674763538681,n
Bannock,bann1248,0.23063223620203768,0.01725500309101911,0.13878602269082713,0.613326738016116,0.0,0.0,0.35824168920118044,n
Duungidjawu,duun1241,0.14758254572173263,0.0,0.2536275736545386,0.4571705904936168,0.0,0.14161929013011199,0.4171294926956804,n
Chenchu,chen1255,0.21613823018078,0.0,0.08972623270846695,0.47806014060923013,0.11645497457878222,0.0996204219227408,0.40024878760479815,n
Kazym Khanty,nort2672,0.2290594543532744,0.0,0.044041686874663435,0.22770789867809227,0.41267476036183465,0.08651619973213531,0.25426235732510405,n
Chipaya,chip1262,0.053041365460565634,0.0,0.018728684080560293,0.36367120561763666,0.5645587448412374,0.0,0.7200955022498627,n
Hewa,hewa1241,0.11623985690797123,0.0,0.04478879558346965,0.8389713475085592,0.0,0.0,0.48692586785058434,n
Langi,lang1320,0.018165581048286944,0.0,0.008440135644433088,0.6879430715175829,0.0,0.285451211789697,0.5985577090483574,n
Brunei-Sabah Malay,saba1263,0.019010268767623406,0.0,0.0,0.6564111078741443,0.0,0.32457862335823234,0.7535083303390844,n
Inxokvari,inxo1238,0.04595053939324685,0.0,0.010333589978437288,0.7243223034094528,0.0,0.219393567218863,0.7296393250612057,n
Hanunoo,hanu1241,0.08102372505104846,0.0,0.0,0.645621917294293,0.003170308859008335,0.2701840487956502,0.6716610394064262,n
Koya,koya1251,0.4031049352536898,0.0,0.034975275899651,0.2996597737564665,0.0,0.26226001509019253,0.5036293212129415,n
Creek,cree1270,0.23918033975823424,0.004764716982913338,0.09054680505652693,0.6655081382023255,0.0,0.0,0.33369316603546306,n
Maklew,makl1246,0.004495912757560404,0.0,0.0021044080261273424,0.3850469083444901,0.6083527708718222,0.0,0.614740923540146,n
Sanga (Democratic Republic of Congo),sang1331,0.0205272418339397,0.0,0.06826457412133251,0.6504116373283527,0.0,0.2607965467163751,0.7290358581990946,n
Eastern Mari,east2328,0.2521778580312631,0.0,0.01606016410934122,0.6522130271679851,0.0,0.07954895069141063,0.5952855766444866,n
Northern Haida,nort2938,0.04106078673907335,0.0,0.0,0.7300995635405967,0.07675480655057959,0.15208484316975032,0.7108693738307984,n
Bindal-Mount Elliot,bind1236,0.12072013453727076,0.0,0.2572531300370542,0.25778066262771526,0.0,0.3642460727979598,0.7227416406158628,n
Yaka (Central African Republic),yaka1272,0.016791654067815458,0.0,0.04716629908541749,0.7658198161971972,0.0,0.1702222306495699,0.6784501785381122,n
Konawe,kona1243,0.12173672866787201,0.0,0.0,0.7785462779366474,0.09971699339548057,0.0,0.5791784707860101,n
Biak,biak1248,0.11013430510648498,0.0,0.0187383195273023,0.8633392581430136,0.007788117223199138,0.0,0.47175481519678364,n
Buin,buin1247,0.07600049858616668,0.0,0.11067533601351465,0.6812380000121495,0.0,0.13208616538816914,0.5335107949497528,n
Winnebago-Chiwere,winn1245,0.30448701131125144,0.0,0.19089387873406186,0.5046191099546867,0.0,0.0,0.29164673077107117,n
Irish,iris1253,0.0556828134671941,0.0,0.032383493576440915,0.7272294915358206,0.0,0.1847042014205443,0.6552496719200682,n
Netsilik,nets1241,0.14102882608578643,0.13160343058514093,0.052772149004081476,0.6745955943249912,0.0,0.0,0.27181658143990756,n
Atsugewi,atsu1245,0.017560051840194574,0.1277664121436916,0.0161451142182121,0.6387940457961826,0.0,0.1997343760017191,0.765652375647354,n
Thayore,thay1249,0.167636340027662,0.0,0.22203430151364406,0.48297762452197857,0.0,0.12735173393671526,0.42480835517652166,n
Dieri,dier1241,0.062164628185746515,0.0,0.1580118287776477,0.6837156555771077,0.0,0.09610788745949818,0.2827841065466442,n
Cayuga,cayu1261,0.16478786379623667,0.0008283350769988654,0.062901002783376,0.7593435072448105,0.0121392910985779,0.0,0.6783190949481872,n
Tabasco Chontal,taba1266,0.06635690598018347,0.0,0.020095002443975513,0.6121357926278569,0.24776006561492636,0.053652233333057894,0.5734965816399844,n
Luangiua,onto1237,0.03875443605070539,0.0021402211133351333,0.033890555511319545,0.92521478732464,0.0,0.0,0.4179211209527567,n
Aguaruna,agua1253,0.045194205689228203,0.0,0.017209458815656407,0.7013936420783229,0.0,0.23620269341679231,0.7520059271923416,n
Kamang,kama1365,0.023714565460103983,0.0,0.0592196502616923,0.9055135003812466,0.0,0.011552283896957165,0.5827728891677184,n
Bunun,bunu1267,0.0149696374685137,0.0,0.022407543438924045,0.5737525592918677,0.015993096721838313,0.3728771630788562,0.7318642914844067,n
Pwo,pwoo1239,0.21335896629994613,0.0,0.0,0.6672651154999165,0.0,0.11937591820013733,0.6656277514644461,n
Cha'palaa,chac1249,0.09961796175902168,0.0,0.05542601776619866,0.6374187674152964,0.011984324398126354,0.19555292866135696,0.5839024853897989,n
Tongva,tong1329,0.4061011725566545,0.05488742974374623,0.010055256620985463,0.30737708816279863,0.03596221640876061,0.18561683650705457,0.5704527494109445,n
Central Sama,cent2092,0.011264499260289215,0.0,0.0,0.7481865583845223,0.0,0.24054894235518856,0.815347078950666,n
Buhid,buhi1245,0.05735454344668001,0.0,0.0,0.6629102401326704,0.00420553626917297,0.27552968015147666,0.7345691126531306,n
Chickasaw,chic1270,0.20235986859758243,0.0,0.07486072515269618,0.7227794062497215,0.0,0.0,0.5383555876136088,n
Lakota,lako1247,0.11198319350691475,0.0,0.08909170363275423,0.798925102860331,0.0,0.0,0.5320180506461265,n
Tesuque,tesu1245,0.0,0.0,0.16214268219279238,0.6672372679359598,0.0,0.17062004987124768,0.4501100873288387,n
Lavatbura-Lamusong,lava1239,0.17614163885402453,0.0,0.2715217839644525,0.3438643716960891,0.0,0.20847220548543377,0.48854970119884417,n
Termanu,term1237,0.08666342764040573,0.0,0.0717097325561109,0.6715138235374608,0.04245276836085831,0.12766024790516434,0.37361278835730705,n
