glottocode,family,language,generation,gender,lineal,gcr,seniority,speaker_gender,result
karo1304,NA,Karok,0.6105012265158021,0.09695175686335215,0.24651143261708316,0.04041290143471994,0.00562268256904259,0,0.46960393660214095
karr1236,Pama-Nyungan,Karruwali,0.32270893867224487,0.20147785989500852,0.043255840129676,0.43255736130307054,0,0,0.8341400224095159
kart1247,Pama-Nyungan,Kartujarra,0.4245613753666069,0.2818646785098806,0.15273592243025205,0.14083802369326046,0,0,0.3940782664507349
kash1277,Indo-European,Kashmiri,0.5860076103596156,0.12611456856829537,0.16681633329501047,0.12106148777707856,0,0,0.6719299163331687
kash1280,NA,Kashaya,0.4511000314936986,0.17126881664026186,0,0,0.37763115186603946,0,0.4275376868002678
katb1237,Austronesian,Avava,0.6045693802324688,0.1416888341951543,0.14156399993182098,0.1121777856405559,0,0,0.3277458158832049
katb1237,Austronesian,Avava,0.6045693802324688,0.1416888341951543,0.14156399993182098,0.1121777856405559,0,0,0.3277458158832049
katb1237,Austronesian,Avava,0.6045693802324688,0.1416888341951543,0.14156399993182098,0.1121777856405559,0,0,0.3277458158832049
kaur1267,Pama-Nyungan,Kaurna,0.40567678142980806,0.06903497911027859,0.17115796646166942,0.3541302729982439,0,0,0.4421729738765993
kaur1271,Kaure-Narau,Kaure-Narau,0.6997720961679703,0.06970847283362401,0.02575611196865153,0.1284441475084674,0.0763191715212865,0,0.352483326507561
kawa1283,Uto-Aztecan,Kawaiisu,0.42434150685978667,0.16846672181485495,0.09893318543590757,0.11060316158345825,0.19765542430599253,0,0.4837280971755419
kawi1241,Austronesian,Kawi,0.8058258205238327,0,0.19417417947616727,0,0,0,0.940457917034718
kaya1318,NA,Kayardild-Yangkaal,0.5651229714272535,0.12402072816549216,0.02885420002458621,0.28120677935779126,0,7.9532102487684e-4,0.4137582085256112
kaya1329,Tupian,Kayabí,0.6738685646856097,0.03195001255162513,0.2695876790835456,0.02445533150230602,0,1.384121769135e-4,0.7131100130487672
kaza1248,Turkic,Kazakh,0.5361780354402835,0.11743226808113486,0.10850940436769012,0.2378802921108915,0,0,0.543304485984419
keii1239,Austronesian,Kei,0.1884703704018097,0.21403716917360785,0,0.00332438658654514,0.5941680381679527,3.5670084738570347e-8,0.9806122219427726
kele1257,Atlantic-Congo,Kélé,0.05114603887342833,0.47441906795971667,0,0.4744348834512414,0,9.715613614149669e-9,0.2487236837907261
kelo1247,Timor-Alor-Pantar,Klon,0.6945638651061193,0.05409040712504298,0,0,0.25134572776883757,0,0.7925743790409141
kemt1242,Nimboranic,Kemtuik,0.6092975500649584,0.07635909854205972,0,0.04291573542166853,0.2714276159713134,0,0.28880991622328966
kere1283,Atlantic-Congo,Kerewe,0.5716148784144763,0.2433621921185859,0.12598792997349703,0.05903499949344073,0,0,0.5586118666385652
kete1254,Nuclear Trans New Guinea,Ketengban,0.7188748430324078,0.17741394693805482,0.02249230881461926,0.05027294273699359,0.03094595847792449,0,0.6590028875037646
kett1243,NA,Ket,0.5736894668499981,0.05576615837922317,0.271584827440513,0,0.09895954733026568,0,0.7360102200978816
keya1238,Nuclear Trans New Guinea,Keyagana,0.6749445149985479,0.05568776840825888,0.08909822124707298,0.1802694953461203,0,0,0.5959859790597146
khan1273,Uralic,Kazym-Berezover-Suryskarer Khanty,0.7363436786973331,0.09398932910880883,0.15861518138293276,0.01105181081092517,0,0,0.6247115368956313
kick1244,Algic,Kickapoo,0.7493157731405433,0.14528147561967236,0.00531066201721629,0.08494373508160633,0.01514835414096184,0,0.4662754508711901
kiku1240,Atlantic-Congo,Kikuyu,0.651558339320392,0.06112606234122357,0.23617219229621655,0.05114340604216799,0,0,0.6698476566315577
kili1267,Austronesian,Kilivila,0.7901287245778129,0.10311950987897972,0,0.10675176554320746,0,0,0.37523964416134886
kilm1241,Border,Kilmeri,0.6251438307021272,0.264125304121914,0.090678810893469,0.02005205428248968,0,0,0.38106239222032445
kima1246,Kolopom,Kimaama,0.5277796015707704,0.15437165440785014,0,0,0.31784874402137947,0,0.5666796680931384
kiow1264,NA,Kiowa Apache,0.3145085689727267,0.112471471197191,0.2115174695834164,0.3615024902466658,0,0,0.3559746235445056
kipu1237,Austronesian,Kiput,0.6236740159047021,0.01971248938475702,0.35224315720485005,0,0.00437033750569093,0,0.8458739040665414
kira1248,NA,Kiramang,0.488419661129513,0.33466023379911847,0,0.06693170902462849,0.10998839604674,0,0.5765713638329446
koda1255,Dravidian,Kodava,0.4688966256691394,0.2775341080596939,0.2250379472104194,0.00445851959811444,0.02407279946263274,0,0.4604100094659764
kode1237,Austronesian,Kodeoha,0.8343362452804145,0.0511871609518551,0.01784300869786746,0,0.09663358506986285,0,0.7522667161367103
kodi1247,Austronesian,Kodi-Gaura,0.5191876555424355,0.24512066339692704,0,0.2356916810606374,0,0,0.7684813834068427
komb1274,Nuclear Trans New Guinea,Kombai,0.7776660822614235,0.07699642018590397,0.03485730978950722,0.08924739754293497,0.0212327902202304,0,0.5472706683326722
komc1235,Atlantic-Congo,Kom (Cameroon),0.5652764294756906,0.01491072359493776,0.4131579613351675,0.00665488559420417,0,0,0.84992204269459
komi1268,Uralic,Komi-Zyrian,0.7663299539607271,0.03086996443605397,0.18706963617299344,0.01573044543022546,0,0,0.7599697809710244
komn1238,NA,Kómnjo,0.6000837212556049,0,0.02045905219038367,0.3794572265540114,0,0,0.3500629642650518
komo1260,Atlantic-Congo,Komo (Democratic Republic of Congo),0.7399460554863131,0.00526122884527226,0.2340225113866171,0.00304599828869958,0.01772420599309796,0,0.5819601174985394
kona1243,Austronesian,Konawe,0.7785462779366474,0.121736728667872,0,0,0.09971699339548055,0,0.5791784707860101
kora1295,Nuclear Trans New Guinea,Korafe,0.7138379668370234,0.14077338837175957,0.03287159462717184,0.00913446328487461,0.10338258687917068,0,0.47447435907740143
koro1311,Austronesian,Koroni,0.67168955537209,0.04118399877536714,0.16935272863517797,0,0.1177737172173648,0,0.614487409322914
koro1312,Nuclear Trans New Guinea,Korowai,0.6441103380881495,0.25361742484821403,0,0.09893371515854214,0.00333852190509435,0,0.5729968470945517
kosa1249,Nuclear Trans New Guinea,Kosarek Yale,0.6151437979357601,0.0974484044329562,0.16265602617313113,0.09254757337900724,0.03220419807914531,0,0.595230535904244
kosr1238,Austronesian,Kosraean,0.6938322135755606,0.2822690665633664,0,0,0.0238987198610731,0,0.6720678200903538
kota1274,Atlantic-Congo,Kota (Gabon),0.5748205779880518,0.2150907385664504,0.06264213574578364,0.00897701119164805,0,0.1384695365080661,0.30296630334797253
koya1251,Dravidian,Koya,0.2996597737564665,0.4031049352536898,0.26226001509019253,0.034975275899651,0,0,0.5036293212129415
krio1252,Indo-European,Kriol (Roper River),0.5718882624607379,0.12984147666075005,0,0.2982702608785121,0,0,0.3612925620745884
kris1246,Sko,I'saka,0.8187659549554914,0.09608458985220827,0.01652484767947636,0.00970913199765648,0.05891547551516745,0,0.3022705954931325
kuan1248,Austronesian,Kuanua,0.778844713032956,0.06641804259986936,0.00163609051293357,0.14075545994896166,0,0.01234569390527943,0.3064855924849297
kuii1252,Dravidian,Kui (India),0.4279917753294012,0.33193545569703736,0.05346753443076422,0.17995986850014672,0.00664536604265037,0,0.35869675711784244
kuka1246,Pama-Nyungan,Kukatja,0.5902873829467777,0.03855281277175432,0.3365688667424265,0.03052359207999609,0.00406734545904532,0,0.6584313893003527
kuku1273,Pama-Nyungan,Kuku-Yalanji,0.7501796510173595,0.04177931100003788,0.1859101276505153,0.01065528139255382,0.01147562893953366,0,0.4262793479278858
kuku1273,Pama-Nyungan,Kuku-Yalanji,0.7501796510173595,0.04177931100003788,0.1859101276505153,0.01065528139255382,0.01147562893953366,0,0.4262793479278858
kuli1254,Austronesian,Kulisusu,0.7433746840893061,0,0.23761824174131424,0,0.01900707416937958,0,0.6632390125789454
kuma1273,Indo-European,Kumaoni,0.5236285467583535,0.1713282476730539,0,0.02857415471417107,0.2764690508544215,0,0.558569133437723
kuma1280,Nuclear Trans New Guinea,Kuman,0.5414739878126232,0.16337816678024694,0.19829596614291828,0.05352906443817634,0,0.04332281482603532,0.24174382510856307
kumb1268,Pama-Nyungan,Kumbainggar,0.5688190260563901,0.08990022080192878,0.2773526642460061,0.06392808889567496,0,0,0.3917480105606862
kumy1244,Turkic,Kumyk,0.7219398112825087,0.06440357412501732,0.2136566145924739,0,0,0,0.7278637153061995
kuni1267,Goilalan,Kunimaipa,0.7973523265339112,0.05371755641032032,0.12550901436728398,0.02342110268848449,0,0,0.3219772878635756
kunj1248,Pama-Nyungan,Southwestern Alaya-Athima,0.8843984992953704,0.02102805694772884,0.03050881128243971,0.06406463247446113,0,0,0.4787387775224893
kunz1243,Nakh-Daghestanian,Kunzakh,0.6934742871164925,0.05624513259471715,0.24858451616956848,0,0.00169606411922171,0,0.6722048160449848
kunz1244,NA,Kunza,0.4158836915155896,0.29834814280178534,0.2857681656826249,0,0,0,0.7320347829948752
kuot1243,NA,Kuot,0.7005834588788962,0.09185140955120338,0.10349011548166132,0.1040750160882392,0,0,0.4156715509042728
kuru1302,Dravidian,Kurukh,0.4174939408523229,0.254786424770925,0.07563792968262349,0.1084691016356218,0.14361260305850682,0,0.3943380501056511
kute1249,NA,Kutenai,0.6216802789528276,0.12552668104938514,0.1319316074411749,0.12086143255661254,0,0,0.2636211402221041
kuuk1238,Pama-Nyungan,Kuuku-Ya'u,0.4743306225886031,0,0.02066616636143805,0.24151660820088308,0.26348660284907577,0,0.4230950802694086
kuvi1243,Dravidian,Kuvi,0.6148132550017648,0.12550145428779258,0,0.17944450870186435,0.08024078200857845,0,0.30786694429970385
kwai1243,Austronesian,Kwaio,0.7601181483235077,0.0725433940009296,0.11299902196182011,0.03329040036632496,0.01259970549676435,0.00844932985065348,0.3735004291555895
kwam1252,Austronesian,Kwamera,0.747237040136972,0.02894745800089367,0.19032308232040424,0.03346884094033702,2.3578601393217537e-5,0,0.4731883226742134
kwas1243,Atlantic-Congo,Kwasio,0.7104893201940793,0.04711217218276047,0.24239850762316015,0,0,0,0.6968181441098441
kwer1261,Atlantic-Congo,Kwere,0.760054973819409,0.02138829106250812,0.1067696274385194,0.06414987558113731,0.04763723209842607,0,0.61742182720385
kwom1262,NA,Kwoma,0.540483287618165,0.13241960679832204,0.04635516405406918,0.20140331851089296,0,0.07933862301855076,0.2589778634245935
kyak1244,Nuclear Trans New Guinea,Kyaka,0.6254124472028942,0.17904068121595723,0.08708312534475439,0.03367963403371404,0,0.0747841122026801,0.37669493325230063
lahn1241,Indo-European,Lahnda,0.4721241129896453,0.05027384088281228,0.18609329952941084,0.29150874659813153,0,0,0.5753522663061833
laiw1239,Austronesian,Laiwui,0.815305866080987,0.07807406085047985,0,0,0.1066200730685332,0,0.6373911299010813
lake1258,NA,Lake Miwok,0,0,0.05405397049321583,0.4054059856484239,0,0.5405400438583603,0.8498365855982184
lako1247,NA,Lakota,0.798925102860331,0.11198319350691475,0,0.08909170363275423,0,0,0.5320180506461265
lako1247,NA,Lakota,0.798925102860331,0.11198319350691475,0,0.08909170363275423,0,0,0.5320180506461265
lako1247,NA,Lakota,0.798925102860331,0.11198319350691475,0,0.08909170363275423,0,0,0.5320180506461265
lala1264,Atlantic-Congo,Lala-Bisa,0.6594361532513664,0.16037138239992163,0.02659362990751481,0.15359883444119718,0,0,0.4407144211781066
lalo1239,Austronesian,Lalomerui,0.7278684925707948,0.1495941889195068,0,0,0.12253731850969858,0,0.6449028681304798
lama1277,Austronesian,Lamaholot,0,0.3147794320368229,0.37043957654149173,0.3147809914216854,0,0,0.4325722237285106
lamb1271,Atlantic-Congo,Lamba,0.7894494719956424,0.02884378714192027,0.0863661308809405,0.06292221535535635,0.03241839462614043,0,0.4841896255615691
lamm1241,NA,Western Pantar,0.7896055230027462,0.10054179271513906,0.08932381788770417,0.0205288663944103,0,0,0.4277638432618535
lamo1244,Austronesian,Lamogai,0.667233641815446,0,0.10037914139597176,0.15039381524530257,0.08199340154327976,0,0.5418302139824936
land1259,Austronesian,Landawe,0.7753669551607031,0.06405021313395687,0.1168275266848122,0,0.0437553050205277,0,0.6354516770810867
lang1320,Atlantic-Congo,Langi,0.6879430715175829,0.01816558104828694,0.285451211789697,0.00844013564443308,0,0,0.5985577090483574
lard1243,NA,Lardil,0.5448081204040627,0,0.1976461387974218,0.0666633731129836,0,0.190882367685532,0.3164265458546043
lare1249,Austronesian,Larevat,0.6459511104811134,0.1280507250146824,0,0.20290932642774068,0,0.02308883807646338,0.3238700907617175
lati1261,Indo-European,Latin,0.7071629802714025,0.08340015502946303,0.1798717265236617,0.02956513817547278,0,0,0.7701747755436278
lati1261,Indo-European,Latin,0.7071629802714025,0.08340015502946303,0.1798717265236617,0.02956513817547278,0,0,0.7701747755436278
latv1249,Indo-European,Latvian,0.4709516482832106,0.374964708497568,0.13553353728044784,0.01855010593877348,0,0,0.6517099331242255
laua1243,Austronesian,Lauan,0.9683060350389308,0.03142093633391547,0,0,2.7302862715371e-4,0,0.3382822360663249
lauj1238,Austronesian,Lauje,0.7894268043523958,0.01313605913545515,0.19241206104957537,0,0.00502507546257377,0,0.7997232955218746
laur1250,NA,Laurentian,0.7351567220346692,0.218232262532779,0,0.02698737389974267,0.01962364153280901,0,0.7726542870437804
lauu1247,Austronesian,Lau,0.37661340300800855,0.1945107929178945,0.3160818444353776,0.11279395963871944,0,0,0.279603091937898
lava1239,Austronesian,Lavatbura-Lamusong,0.3438643716960891,0.1761416388540245,0.20847220548543377,0.2715217839644525,0,0,0.48854970119884417
lele1267,Austronesian,Lelepa,0.5775876771481313,0.374013778829099,0,0.04839854402276974,0,0,0.5456272507116827
lena1238,Austronesian,Lenakel,0.6688377746654147,0.08328933657356709,0,0.2478728887610182,0,0,0.5790161055881865
leng1262,NA,Lengua,0.8259993162179565,0.04628193577729322,0.096248882911926,0.03146986509282423,0,0,0.723451926463236
lete1241,Austronesian,Letemboi-Repanbitip,0.7197969662641018,0.14142449773932683,0,0.13877853599657142,0,0,0.5629033622721136
lewo1242,Austronesian,Lewo,0.8195173751015081,0.08779501994118438,0,0.09268760495730752,0,0,0.5523663668222626
limi1242,NA,Limilngan-Wulna,0.16263459004971378,0.3807814740498112,0.26030469382158306,0.08903900049272906,0.10616109951633164,0.00107914206983142,0.4269054937769343
ling1263,Atlantic-Congo,Kinshasa Lingala,0.6620504051465987,0.0098632560427356,0.30407541546649924,0.01172234681175493,0.01228857653241145,0,0.6648964469300562
ling1265,Austronesian,Neverver,0.5761759159266792,0.11453706621034963,0.22781528131093276,0.03198948558619426,0.04948225096584408,0,0.5544973900609103
lipa1241,NA,Lipan Apache,0.4937049641621257,0.2920293115401832,0.11985580188823176,0.09440992240945932,0,0,0.4286814301471634
lisu1250,Sino-Tibetan,Lisu,0.774458740920042,0.142970132238129,0.03447638514016075,0.01984962643857646,0.02824511526309164,0,0.6974144757120959
lisu1250,Sino-Tibetan,Lisu,0.774458740920042,0.142970132238129,0.03447638514016075,0.01984962643857646,0.02824511526309164,0,0.6974144757120959
lisu1250,Sino-Tibetan,Lisu,0.774458740920042,0.142970132238129,0.03447638514016075,0.01984962643857646,0.02824511526309164,0,0.6974144757120959
lisu1250,Sino-Tibetan,Lisu,0.774458740920042,0.142970132238129,0.03447638514016075,0.01984962643857646,0.02824511526309164,0,0.6974144757120959
lith1251,Indo-European,Lithuanian,0.5380219264017518,0.3192347060647535,0.09213545506579032,0.05060791246770427,0,0,0.6288715923484326
litz1237,Austronesian,Naman,0.6459643539045876,0.1280522382385132,0,0.20289851821044583,0,0.02308488964645336,0.32387009080703677
livv1244,Uralic,Livonian,0.54537650859265,0.2577183440560968,0,0.11158297033576511,0.0853221770154882,0,0.47241673817276825
lolo1264,North Halmahera,Loloda-Laba,0.381168623289586,0.03762287008951076,0,0.03426409607191433,0.546944410548989,0,0.45841976660267514
loni1238,Austronesian,Loniu,0.7026735231841317,0.02549998282442766,0.13041347049477636,0.14141302349666443,0,0,0.7843853072969341
lonw1238,Austronesian,Lonwolwol,0.7486692491989486,0.15542253123898786,0,0.09590821956206357,0,0,0.5156606161304788
loto1240,Austronesian,Lo-Toga,0.7139560493448104,0.18641789204877712,0,0.03553777413318152,0,0.06408828447323092,0.5610841132851848
lowe1415,Nuclear Trans New Guinea,Lower Grand Valley Dani,0.5188955142563199,0.08585677172467784,0,0.38513922151167634,0,0.01010849250732595,0.3976013371054652
lozi1239,Atlantic-Congo,Lozi,0.848399511739143,0.09537407468337146,0.01266082536186498,0.03610835037029131,0.00745723784532909,0,0.7531220944569668
luba1249,Atlantic-Congo,Luba-Lulua,0.6522366910772429,0.02075482112709845,0.2878697537352763,0.00788808758461458,0.0312506464757678,0,0.7659199453459387
luba1250,Atlantic-Congo,Luba-Katanga,0.7446016929076997,0.02057033802958284,0.10904228123695558,0.08167831625021695,0.04410737157554481,0,0.5048008147864227
lubu1242,Austronesian,Luburua,0.2073422402385831,0.06459283811801417,0.6704573136598821,0.05760760798352058,0,0,0.7484244299431007
lubu1243,Austronesian,Lubuagan Kalinga,0.7975640338314993,0.09717541190701844,0.1052605542614821,0,0,0,0.7249508479441691
lugu1238,Atlantic-Congo,Luguru,0.6964752492096514,0.03414818443953617,0.02552875309102111,0.24137218465798313,0.00247562860180822,0,0.34504145344564024
luis1253,Uto-Aztecan,Luiseno-Juaneño,0.4968483527282164,0.0386936621467644,0.38391793541225727,0.06696471846393408,0.0135753312488279,0,0.38100977241401945
lund1266,Atlantic-Congo,Lunda,0.828370430728037,0.01211170805608526,0.09677297048587076,0.06274489073000691,0,0,0.6108360058059754
luva1239,Atlantic-Congo,Luvale,0.8524662746947759,0.04614816489102297,0.02038830069149863,0.0809972597227024,0,0,0.6376078723160475
luxe1241,Indo-European,Moselle Franconian,0.6275230329298731,0.07009905856117188,0.302377908508955,0,0,0,0.7424385685589792
maan1238,Austronesian,Ma'anyan,0.7590126295825128,0.02997110929482113,0.20722299265033137,0,0.00379326847233486,0,0.712604683520414
maba1278,Austronesian,Maba (Indonesia),0.3107909325058666,0.3014635857439378,0.3877454817501957,0,0,0,0.6205359133986583
maca1260,NA,Maca,0.6920982548792467,0.01406673250028487,0.18858571575942135,0,0,0.1052492968610471,0.8932769207447092
mace1250,Indo-European,Macedonian,0.6891267046770977,0.11641443648071569,0.17667906905471725,0.01777978978746942,0,0,0.739752528639599
macu1259,Cariban,Macushi,0.6372671301215981,0.06865621900180238,0.28600954900430203,0.00806710187229753,0,0,0.6702415282053636
mada1284,Austronesian,Madak linkage,0.5816754391543337,0.06728789200368286,0.23461907016919287,0.1164175986727904,0,0,0.3261343057231349
maee1241,Austronesian,Tirax,0.6784134163039418,0.08009631228195298,0.1203713493129622,0.12111892210114304,0,0,0.6132642672484991
mafe1237,Austronesian,Mafea,0.6026811981178938,0.3537799849908751,0,0.04353881689123104,0,0,0.3430412166938957
maga1262,Austronesian,Magam,0.6721951943253444,0.1921426040625683,0,0.13566220161208742,0,0,0.510370629964832
magu1243,Austronesian,Maguindanao,0.7922357217681224,0.01868590984991605,0.1890783683819616,0,0,0,0.7005120450794401
maha1287,Indo-European,Mahasu Pahari,0.6472956786654329,0.22315893709223741,0,0.12954538424232964,0,0,0.6073434313451194
maib1239,Maybrat-Karon,Maybrat-Karon,0.7511764719208044,0.04726181259528398,0,0.2015617154839117,0,0,0.35370227339730975
mait1250,Indo-European,Maithili,0.5507991540932422,0.117370791609326,0.1690449615931267,0.16278509270430505,0,0,0.6802046052289887
makl1246,NA,Maklew,0.3850469083444901,0.0044959127575604,0,0.00210440802612734,0.6083527708718222,0,0.614740923540146
mako1251,Atlantic-Congo,Makonde,0.8639256100024854,0.05696397327969935,0.0791104167178154,0,0,0,0.7761125522784984
mala1464,Dravidian,Malayalam,0.33242650562860065,0.2259724249236144,0.00946588378368784,0.24351432477009935,0.18862086089399763,0,0.3484397564999582
mala1468,Dravidian,Malapandaram,0.5612129691274177,0.2552450406645039,0.0741434925653963,0.06510142650800317,0.04429707113467902,0,0.4294838278432601
mala1479,Austronesian,Colloquial Malay,0.7607955251494737,0.02401376811724826,0.21519070673327817,0,0,0,0.7456308497838817
mala1494,NA,Mala,0.8459680519925864,0.03962476950215748,0,0.1126795084434946,0.00172767006176157,0,0.42188312685152973
mala1533,Indo-European,Malacca-Batavia Portuguese Creole,0.5638162267136735,0.15377429194005893,0.2824094813462676,0,0,0,0.7990422238201966
male1293,Algic,Malecite,0.707299208209761,0.21115350197623772,0.02533476708423696,0.0562125227297643,0,0,0.3833715414638594
malg1242,Pama-Nyungan,Malgana,0.7160403609403312,0.08396101929720481,0,0,0.19999861976246391,0,0.3998697404822624
malg1242,Pama-Nyungan,Malgana,0.7160403609403312,0.08396101929720481,0,0,0.19999861976246391,0,0.3998697404822624
mali1284,NA,Mali,0.504214759400446,0.02112666952304147,0,0,0.47465857107651255,0,0.6989204036340699
malo1243,Austronesian,Tamambo,0.5584761504868478,0.21678962103004623,0.03386632649233259,0.19086790199077336,0,0,0.4395124501550825
malu1245,Austronesian,Malua Bay,0.520545437163098,0.07972916603956888,0.13183456561286558,0.2678908311844674,0,0,0.3529613672542955
mana1288,Sino-Tibetan,Manange,0.4208059830005872,0.11951019618237424,0.41401225560802857,0.03128479160937083,0.01438677359963917,0,0.6223371173254569
mana1295,Austronesian,Manam,0.6210768436600793,0.08170724381484497,0.14669554983984293,0.15052036268523283,0,0,0.49391534750210087
mand1446,NA,Mandan,0.7980942785290084,0.16853211643072702,0,0.0329704080467638,0,4.0319699350069e-4,0.6089402249186201
mang1401,Austronesian,Mangareva,0.8176406702286263,0.07496604957090101,0,0,0.08594469801880932,0.02144858218166343,0.6659200482055834
mang1401,Austronesian,Mangareva,0.8176406702286263,0.07496604957090101,0,0,0.08594469801880932,0.02144858218166343,0.6659200482055834
mang1402,Austronesian,Mangaia,0.765997727327785,0.23362221304625913,0,0,3.8005962595584e-4,0,0.7590552537391355
mang1405,Austronesian,Manggarai,0.6412640012472788,0.07472208209309655,0,0.2840139166596248,0,0,0.4881211575711807
mang1407,Austronesian,Mangei,0.3653116316524503,0.14577376697299022,0.22061256752113756,0,0.26830203385342194,0,0.3981177993834364
mang1408,Austronesian,Mangole,0.5497305274270905,0.11397037711071176,0.32398616873705693,0,0.01231292672514082,0,0.5260038603875348
mani1235,NA,Sougb,0.695288055468041,0.12271439076419258,0,0.18199755376776655,0,0,0.643458589325153
mans1258,Uralic,Northern Mansi,0.5877606187975759,0.09570346659999318,0.3020822306162766,0.0144536839861543,0,0,0.5861047641886825
maor1246,Austronesian,Māori,0.7669832757650693,0.10081131700363678,0.03365472027942761,0,0.09146778082424711,0.00708290612761908,0.6360996477113858
maor1246,Austronesian,Māori,0.7669832757650693,0.10081131700363678,0.03365472027942761,0,0.09146778082424711,0.00708290612761908,0.6360996477113858
maor1246,Austronesian,Māori,0.7669832757650693,0.10081131700363678,0.03365472027942761,0,0.09146778082424711,0.00708290612761908,0.6360996477113858
mapu1245,NA,Mapudungun,0.6777792273800373,0.02318556646724058,0.27089156481560217,0.02814364133712008,0,0,0.622364906738747
maqu1238,Cariban,Maquiritari,0.6764075184790895,0.06192634344632897,0.23720737965008,0.02445875842450151,0,0,0.6488699324349062
mara1378,Indo-European,Marathi,0.5233860057096724,0.22593033574408203,0.1536755303484979,0.09700812819774778,0,0,0.5732515161639882
mara1378,Indo-European,Marathi,0.5233860057096724,0.22593033574408203,0.1536755303484979,0.09700812819774778,0,0,0.5732515161639882
mara1385,Other,Marra,0.472436681961911,0.2179028231108267,0.04115303886565354,0.1970267450106003,0.0630041407640518,0.00847657028695667,0.3239843442786326
mara1399,Austronesian,Maragus,0.6699536173591166,0.15882992138771967,0.13104608758191114,0.04017037367125255,0,0,0.48324872369830496
mara1404,Austronesian,Maranao,0.6021183244809811,0.02556278773316396,0.3637308017666043,0,0.00858808601925069,0,0.7220440994629626
marg1253,Pama-Nyungan,Margany,0.6552770845388677,0.12302753490151266,0.02676365517816137,0.17275649849226304,0.02217522688919529,0,0.4725657645893548
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
mari1426,Austronesian,Sunwadia,0.8155244513980273,0.01895595849965823,0,0.16551959010231448,0,0,0.3688149519443401
marq1246,Austronesian,Marquesan,0.803328206011636,0.08133468233593315,0.04645581680455309,0,0.06888129484787771,0,0.5031433576781492
mars1254,Austronesian,Marshallese,0.6570760268550698,0.13676370400380053,0,0.00564454368814988,0.20051572545297985,0,0.4402499069722206
mart1256,Pama-Nyungan,Martu Wangka,0.4885981165363834,0.38104830626718217,0.09307418400921616,0.03727939318721817,0,0,0.4474583295437457
marw1260,Indo-European,Marwari (India),0.519891472724478,0.19055389588444063,0.15643945819470578,0.1331151731963755,0,0,0.5445783150233078
masa1299,Atlantic-Congo,Masaaba,0.7311653556909139,0.00184899616299121,0.17221155900390792,0.08781343431497601,0.00696065482721095,0,0.585577025245599
mash1270,Arawakan,Mashco Piro,0.8379861123355896,0.03203046625939524,0.1299806434304563,2.777974558826265e-6,0,0,0.851224840670601
mask1242,Austronesian,Maskelynes,0.7271796437323642,0.09207810133084258,0.0432756908192802,0.137466564117513,0,0,0.6836300368319677
matt1238,NA,Mattole-Bear River,0.8513242296439331,0.05780967814045318,0,0.07559295893638499,0,0.01527313327922877,0.8207639712369266
matu1261,Austronesian,Matukar,0.6775032184263587,0.04389915667020187,0.23455200544459717,0.04404561945884217,0,0,0.6050695248672019
mayo1264,Uto-Aztecan,Mayo,0.21375593434079657,0.47912294347753664,0.3071211221816669,0,0,0,0.6568882067652583
mbal1257,Atlantic-Congo,Mbala,0.8135987137895994,0.00834493424709934,0.15897844627968336,0.01718044153972513,0.0018974641438928,0,0.6721796205301489
mber1257,Atlantic-Congo,Mbere,0.5521565811922778,0.26158157358788353,0,0.18626181121312255,0,3.400671603672808e-8,0.34046121315417155
mbya1239,Tupian,Mbyá Guaraní,0.903722028775498,0.02162550165894895,0,0.05402304101784779,0,0.0206294285477054,0.4097982257377276
meke1243,Austronesian,Mekeo,0.2873505622958293,0.01720348288671917,0.2069856475217648,0.0744984079711202,0.4139618993245666,0,0.7831611426914211
meke1243,Austronesian,Mekeo,0.2873505622958293,0.01720348288671917,0.2069856475217648,0.0744984079711202,0.4139618993245666,0,0.7831611426914211
meke1243,Austronesian,Mekeo,0.2873505622958293,0.01720348288671917,0.2069856475217648,0.0744984079711202,0.4139618993245666,0,0.7831611426914211
meke1243,Austronesian,Mekeo,0.2873505622958293,0.01720348288671917,0.2069856475217648,0.0744984079711202,0.4139618993245666,0,0.7831611426914211
meke1243,Austronesian,Mekeo,0.2873505622958293,0.01720348288671917,0.2069856475217648,0.0744984079711202,0.4139618993245666,0,0.7831611426914211
