Language_ID,Parameter_ID,Value,Form,Name,Glottocode,Family
v_baurebaur1253,mMyBS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMeZS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMyZS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMeBD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMyBD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMeZD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMyZD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mFBeS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mFByS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mFZeS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mFZyS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mFBeD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mFByD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mFZeD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mFZyD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMBeS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMByS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMZeS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMZyS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMBeD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMByD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMZeD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,mMZyD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fG,-'pi-ri,-'pi-ri,Baure,baur1253,Arawakan
v_baurebaur1253,fG,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fB,ni'piri,ni'piri,Baure,baur1253,Arawakan
v_baurebaur1253,fB,ni'ay,ni'ay,Baure,baur1253,Arawakan
v_baurebaur1253,fZ,ni-'piṛ̌i,ni-'piṛ̌i,Baure,baur1253,Arawakan
v_baurebaur1253,fZ,n-eta,n-eta,Baure,baur1253,Arawakan
v_baurebaur1253,fF,-i'a,-i'a,Baure,baur1253,Arawakan
v_baurebaur1253,fF,čač,čač,Baure,baur1253,Arawakan
v_baurebaur1253,fM,n-en,n-en,Baure,baur1253,Arawakan
v_baurebaur1253,fFM,-os,-os,Baure,baur1253,Arawakan
v_baurebaur1253,fMM,-os,-os,Baure,baur1253,Arawakan
v_baurebaur1253,fFZD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFBD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMBD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMZD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFBS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFZS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMBS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMZS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fH,naβi'non,naβi'non,Baure,baur1253,Arawakan
v_baurebaur1253,fH,-emo,-emo,Baure,baur1253,Arawakan
v_baurebaur1253,fW,ne-'yon,ne-'yon,Baure,baur1253,Arawakan
v_baurebaur1253,fWF,nimo'šok,nimo'šok,Baure,baur1253,Arawakan
v_baurebaur1253,fWM,-mos,-mos,Baure,baur1253,Arawakan
v_baurebaur1253,fWM,-aki,-aki,Baure,baur1253,Arawakan
v_baurebaur1253,feB,ni'piri,ni'piri,Baure,baur1253,Arawakan
v_baurebaur1253,feB,ni'ay,ni'ay,Baure,baur1253,Arawakan
v_baurebaur1253,fyB,ni'piri,ni'piri,Baure,baur1253,Arawakan
v_baurebaur1253,fyB,ni'ay,ni'ay,Baure,baur1253,Arawakan
v_baurebaur1253,feZ,ni-'piṛ̌i,ni-'piṛ̌i,Baure,baur1253,Arawakan
v_baurebaur1253,feZ,n-eta,n-eta,Baure,baur1253,Arawakan
v_baurebaur1253,fyZ,ni-'piṛ̌i,ni-'piṛ̌i,Baure,baur1253,Arawakan
v_baurebaur1253,fyZ,n-eta,n-eta,Baure,baur1253,Arawakan
v_baurebaur1253,fFeBS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFyBS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFeZS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFyZS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFeBD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFyBD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFeZD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFyZD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMeBS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMyBS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMeZS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMyZS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMeBD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMyBD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMeZD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMyZD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFBeS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFByS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFZeS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFZyS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFBeD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFByD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFZeD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fFZyD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMBeS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMByS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMZeS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMZyS,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMBeD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMByD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMZeD,mpiri,mpiri,Baure,baur1253,Arawakan
v_baurebaur1253,fMZyD,mpiri,mpiri,Baure,baur1253,Arawakan
v_belarusianbela1254,mFBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFBeS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFByS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZeS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZyS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMBeS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMByS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZeS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZyS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMeBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMyBS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMeZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMyZS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFBeS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFByS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFZeS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFZyS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMBeS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMByS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMZeS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMZyS,stryéčny brat,stryéčny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mB,brat,brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mZ,sjastrá,sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,meB,brat,brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,myB,brat,brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,meZ,sjastrá,sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,myZ,sjastrá,sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mF,bác'ka,bác'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mM,mátka,mátka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mS,syn,syn,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mD,dačká,dačká,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFF,dzed,dzed,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFM,babulja,babulja,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMF,dzed,dzed,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMM,babulja,babulja,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mBS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mBD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mZS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mZD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,meBS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,myBS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,meBD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,myBD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,meZS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,myZS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,meZD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,myZD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFeZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFyZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMeZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMyZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFBeS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFByS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZeS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZyS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFBeD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFBeD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFByD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFByD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZeD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZeD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZyD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mFZyD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMBeS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMByS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZeS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZyS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMBeD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMBeD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMByD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMByD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZeD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZeD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZyD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mMZyD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mH,muž,muž,Belarusian,bela1254,Indo-European
v_belarusianbela1254,mW,žónka,žónka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fB,brat,brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fZ,sjastrá,sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,feB,brat,brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fyB,brat,brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,feZ,sjastrá,sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fyZ,sjastrá,sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fF,bác'ka,bác'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fM,mátka,mátka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fS,syn,syn,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fD,dačká,dačká,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFF,dzed,dzed,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFM,babulja,babulja,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMF,dzed,dzed,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMM,babulja,babulja,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMeZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMyZ,cëtka,cëtka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMeB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMyB,dzjádz'ka,dzjádz'ka,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fBS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fBD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fZS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fZD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,feBS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fyBS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,feBD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fyBD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,feZS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fyZS,pljaménnik,pljaménnik,Belarusian,bela1254,Indo-European
v_belarusianbela1254,feZD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fyZD,pljaménnica,pljaménnica,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyZS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyBD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyBD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFeZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyZD,dvajúradnaja sjastrá,dvajúradnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fFyZD,stryéčnaja sjastrá,stryéčnaja sjastrá,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMeBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
v_belarusianbela1254,fMyBS,dvajúradny brat,dvajúradny brat,Belarusian,bela1254,Indo-European
