random_id,condition,block,system,relative1,relative2,relative1_term,relative2_term,distinction
rxzy9xwpkp,fmbg,6,7,fbs,fbd,cöahido,töeqo,1
rxzy9xwpkp,fmbg,6,7,fzs,fzd,cöahido,töeqo,1
9drp8p96ut,mfbg,7,0,mbs,mbd,bybï,bybï,0
9drp8p96ut,mfbg,7,0,mzs,mzd,bybï,bybï,0
9drp8p96ut,mfbg,7,0,fbs,fbd,bybï,bybï,0
9drp8p96ut,mfbg,7,0,fzs,fzd,bybï,bybï,0
9drp8p96ut,mfbg,7,0,b,z,bybï,bokokohï,1
9drp8p96ut,mfbg,3,1,mbs,mbd,hyonăo,hyonăo,0
9drp8p96ut,mfbg,3,1,mzs,mzd,hyonăo,hyonăo,0
9drp8p96ut,mfbg,3,1,fbs,fbd,nyumuo,nyumuo,0
9drp8p96ut,mfbg,3,1,fzs,fzd,nyumuo,nyumuo,0
9drp8p96ut,mfbg,6,2,mbs,mbd,šaaqaude,šaaqaude,0
9drp8p96ut,mfbg,6,2,mzs,mzd,töeqo,töeqo,0
9drp8p96ut,mfbg,6,2,fbs,fbd,šaaqaude,šaaqaude,0
9drp8p96ut,mfbg,6,2,fzs,fzd,töeqo,töeqo,0
9drp8p96ut,mfbg,1,3,mbs,mbd,øqoç,orinoçim,1
9drp8p96ut,mfbg,1,3,mzs,mzd,øqoç,orinoçim,1
9drp8p96ut,mfbg,1,3,fbs,fbd,orinoçim,øqoç,1
9drp8p96ut,mfbg,1,3,fzs,fzd,orinoçim,øqoç,1
9drp8p96ut,mfbg,2,4,mbs,mbd,etupol,etupol,0
9drp8p96ut,mfbg,2,4,mzs,mzd,etupol,etupol,0
9drp8p96ut,mfbg,2,4,fbs,fbd,awupav,etupol,1
9drp8p96ut,mfbg,2,4,fzs,fzd,awupav,etupol,1
9drp8p96ut,mfbg,5,5,mbs,mbd,rbāranžā,rbāranžā,0
9drp8p96ut,mfbg,5,5,mzs,mzd,rbāranžā,rbāranžā,0
9drp8p96ut,mfbg,5,5,fbs,fbd,rbāranžā,rbāranžā,0
9drp8p96ut,mfbg,5,5,fzs,fzd,pžicā,pžicā,0
9drp8p96ut,mfbg,8,6,mbs,mbd,kvurddåh,kvurddåh,0
9drp8p96ut,mfbg,8,6,mzs,mzd,sfêvdok,sfêvdok,0
9drp8p96ut,mfbg,8,6,fbs,fbd,sfêvdok,sfêvdok,0
9drp8p96ut,mfbg,8,6,fzs,fzd,sfêvdok,sfêvdok,0
9drp8p96ut,mfbg,4,7,mbs,mbd,pygele,pygele,0
9drp8p96ut,mfbg,4,7,mzs,mzd,goviku,goviku,0
9drp8p96ut,mfbg,4,7,fbs,fbd,pygele,pygele,0
9drp8p96ut,mfbg,4,7,fzs,fzd,pygele,pygele,0
6xbr38yopd,fmgb,6,0,mbs,mbd,smêvskêv,smêvskêv,0
6xbr38yopd,fmgb,6,0,mzs,mzd,smêvskêv,smêvskêv,0
6xbr38yopd,fmgb,6,0,fbs,fbd,smêvskêv,smêvskêv,0
6xbr38yopd,fmgb,6,0,fzs,fzd,smêvskêv,smêvskêv,0
6xbr38yopd,fmgb,6,0,b,z,rhymsvåd,sfêvdok,1
6xbr38yopd,fmgb,1,1,mbs,mbd,kawuka,kawuka,0
6xbr38yopd,fmgb,1,1,mzs,mzd,kawuka,kawuka,0
6xbr38yopd,fmgb,1,1,fbs,fbd,ngapapu,ngapapu,0
6xbr38yopd,fmgb,1,1,fzs,fzd,ngapapu,ngapapu,0
6xbr38yopd,fmgb,4,2,mbs,mbd,içiqusem,adeçim,1
6xbr38yopd,fmgb,4,2,mzs,mzd,içiqusem,adeçim,1
6xbr38yopd,fmgb,4,2,fbs,fbd,içiqusem,adeçim,1
6xbr38yopd,fmgb,4,2,fzs,fzd,içiqusem,adeçim,1
6xbr38yopd,fmgb,3,3,mbs,mbd,yaöpe,canšuehu,1
6xbr38yopd,fmgb,3,3,mzs,mzd,yaöpe,canšuehu,1
6xbr38yopd,fmgb,3,3,fbs,fbd,yaöpe,canšuehu,1
6xbr38yopd,fmgb,3,3,fzs,fzd,yaöpe,canšuehu,1
6xbr38yopd,fmgb,8,4,mbs,mbd,ngcāžo,ngcāžo,0
6xbr38yopd,fmgb,8,4,mzs,mzd,ngcāžo,ngcāžo,0
6xbr38yopd,fmgb,8,4,fbs,fbd,vropcāre,vropcāre,0
6xbr38yopd,fmgb,8,4,fzs,fzd,ngcāžo,ngcāžo,0
6xbr38yopd,fmgb,7,5,mbs,mbd,idanuluf,idanuluf,0
6xbr38yopd,fmgb,7,5,mzs,mzd,idanuluf,idanuluf,0
6xbr38yopd,fmgb,7,5,fbs,fbd,idanuluf,idanuluf,0
6xbr38yopd,fmgb,7,5,fzs,fzd,ozatof,ozatof,0
6xbr38yopd,fmgb,5,6,mbs,mbd,kïmy,hïlaki,1
6xbr38yopd,fmgb,5,6,mzs,mzd,kïmy,hïlaki,1
6xbr38yopd,fmgb,5,6,fbs,fbd,lobowaby,bokokohï,1
6xbr38yopd,fmgb,5,6,fzs,fzd,lobowaby,bokokohï,1
6xbr38yopd,fmgb,2,7,mbs,mbd,huanăa,gêă,1
6xbr38yopd,fmgb,2,7,mzs,mzd,huanăa,gêă,1
6xbr38yopd,fmgb,2,7,fbs,fbd,nyumuo,nyumuo,0
6xbr38yopd,fmgb,2,7,fzs,fzd,nyumuo,nyumuo,0
ccehyx1t6d,fmgb,5,0,mbs,mbd,šïïnö,šïïnö,0
ccehyx1t6d,fmgb,5,0,mzs,mzd,šïïnö,šïïnö,0
ccehyx1t6d,fmgb,5,0,fbs,fbd,šïïnö,šïïnö,0
ccehyx1t6d,fmgb,5,0,fzs,fzd,šïïnö,šïïnö,0
ccehyx1t6d,fmgb,5,0,b,z,töeqo,yaöpe,1
ccehyx1t6d,fmgb,3,1,mbs,mbd,otev,otev,0
ccehyx1t6d,fmgb,3,1,mzs,mzd,otev,otev,0
ccehyx1t6d,fmgb,3,1,fbs,fbd,egezalat,egezalat,0
ccehyx1t6d,fmgb,3,1,fzs,fzd,egezalat,egezalat,0
ccehyx1t6d,fmgb,7,2,mbs,mbd,goviku,goviku,0
ccehyx1t6d,fmgb,7,2,mzs,mzd,goviku,goviku,0
ccehyx1t6d,fmgb,7,2,fbs,fbd,pygele,pygele,0
ccehyx1t6d,fmgb,7,2,fzs,fzd,pygele,pygele,0
ccehyx1t6d,fmgb,6,3,mbs,mbd,nžodo,nžodo,0
ccehyx1t6d,fmgb,6,3,mzs,mzd,vropcāre,vropcāre,0
ccehyx1t6d,fmgb,6,3,fbs,fbd,nžodo,nžodo,0
ccehyx1t6d,fmgb,6,3,fzs,fzd,nžodo,nžodo,0
ccehyx1t6d,fmgb,2,4,mbs,mbd,qăo,qăo,0
ccehyx1t6d,fmgb,2,4,mzs,mzd,qăo,qăo,0
ccehyx1t6d,fmgb,2,4,fbs,fbd,gêă,gêă,0
ccehyx1t6d,fmgb,2,4,fzs,fzd,gêă,gêă,0
ccehyx1t6d,fmgb,8,5,mbs,mbd,tsåvvses,rhåv,1
ccehyx1t6d,fmgb,8,5,mzs,mzd,tsåvvses,rhåv,1
ccehyx1t6d,fmgb,8,5,fbs,fbd,tsåvvses,rhåv,1
ccehyx1t6d,fmgb,8,5,fzs,fzd,tsåvvses,rhåv,1
ccehyx1t6d,fmgb,1,6,mbs,mbd,morïky,morïky,0
ccehyx1t6d,fmgb,1,6,mzs,mzd,morïky,hïlaki,1
ccehyx1t6d,fmgb,1,6,fbs,fbd,hïlaki,hïlaki,0
ccehyx1t6d,fmgb,1,6,fzs,fzd,hïlaki,hïlaki,0
ccehyx1t6d,fmgb,4,7,mbs,mbd,iqur,iqur,0
ccehyx1t6d,fmgb,4,7,mzs,mzd,iqur,iqur,0
ccehyx1t6d,fmgb,4,7,fbs,fbd,emøyeç,emøyeç,0
ccehyx1t6d,fmgb,4,7,fzs,fzd,emøyeç,emøyeç,0
zmpvzne4pl,fmbg,8,0,mbs,mbd,töeqo,canšuehu,1
zmpvzne4pl,fmbg,8,0,mzs,mzd,töeqo,canšuehu,1
zmpvzne4pl,fmbg,8,0,fbs,fbd,canšuehu,canšuehu,0
zmpvzne4pl,fmbg,8,0,fzs,fzd,töeqo,canšuehu,1
zmpvzne4pl,fmbg,8,0,b,z,töeqo,canšuehu,1
zmpvzne4pl,fmbg,4,1,mbs,mbd,ømenad,içiqusem,1
zmpvzne4pl,fmbg,4,1,mzs,mzd,ømenad,içiqusem,1
zmpvzne4pl,fmbg,4,1,fbs,fbd,içiqusem,aweh,1
zmpvzne4pl,fmbg,4,1,fzs,fzd,içiqusem,aweh,1
zmpvzne4pl,fmbg,2,2,mbs,mbd,pžicā,nžodo,1
zmpvzne4pl,fmbg,2,2,mzs,mzd,pžicā,cžunge,1
zmpvzne4pl,fmbg,2,2,fbs,fbd,pžicā,cžunge,1
zmpvzne4pl,fmbg,2,2,fzs,fzd,pžicā,cžunge,1
zmpvzne4pl,fmbg,5,3,mbs,mbd,lepego,wupu,1
zmpvzne4pl,fmbg,5,3,mzs,mzd,lepego,wupu,1
zmpvzne4pl,fmbg,5,3,fbs,fbd,lepego,wupu,1
zmpvzne4pl,fmbg,5,3,fzs,fzd,lepego,wupu,1
zmpvzne4pl,fmbg,7,4,mbs,mbd,etupol,etupol,0
zmpvzne4pl,fmbg,7,4,mzs,mzd,egezalat,etupol,1
zmpvzne4pl,fmbg,7,4,fbs,fbd,etupol,egezalat,1
zmpvzne4pl,fmbg,7,4,fzs,fzd,etupol,egezalat,1
zmpvzne4pl,fmbg,3,5,mbs,mbd,lobowaby,hïlaki,1
zmpvzne4pl,fmbg,3,5,mzs,mzd,hïlaki,hïlaki,0
zmpvzne4pl,fmbg,3,5,fbs,fbd,lobowaby,hïlaki,1
zmpvzne4pl,fmbg,3,5,fzs,fzd,lobowaby,lobowaby,0
zmpvzne4pl,fmbg,6,6,mbs,mbd,nyumuo,niuhiê,1
zmpvzne4pl,fmbg,6,6,mzs,mzd,nyumuo,gêă,1
zmpvzne4pl,fmbg,6,6,fbs,fbd,nyumuo,gêă,1
zmpvzne4pl,fmbg,6,6,fzs,fzd,nyumuo,gêă,1
zmpvzne4pl,fmbg,1,7,mbs,mbd,vrêd,vrêd,0
zmpvzne4pl,fmbg,1,7,mzs,mzd,vrêd,vrêd,0
zmpvzne4pl,fmbg,1,7,fbs,fbd,kvurddåh,kvurddåh,0
zmpvzne4pl,fmbg,1,7,fzs,fzd,kvurddåh,kvurddåh,0
3efko77scp,fmgb,7,0,mbs,mbd,lawolu,lawolu,0
3efko77scp,fmgb,7,0,mzs,mzd,lawolu,lawolu,0
3efko77scp,fmgb,7,0,fbs,fbd,lawolu,lawolu,0
3efko77scp,fmgb,7,0,fzs,fzd,lawolu,lawolu,0
3efko77scp,fmgb,7,0,b,z,powisunge,powisunge,0
3efko77scp,fmgb,3,1,mbs,mbd,nžodo,žbodu,1
3efko77scp,fmgb,3,1,mzs,mzd,nžodo,žbodu,1
3efko77scp,fmgb,3,1,fbs,fbd,nžodo,žbodu,1
3efko77scp,fmgb,3,1,fzs,fzd,nžodo,žbodu,1
3efko77scp,fmgb,6,2,mbs,mbd,möïtu,töeqo,1
3efko77scp,fmgb,6,2,mzs,mzd,möïtu,töeqo,1
3efko77scp,fmgb,6,2,fbs,fbd,yaöpe,canšuehu,1
3efko77scp,fmgb,6,2,fzs,fzd,yaöpe,canšuehu,1
3efko77scp,fmgb,1,3,mbs,mbd,uquçun,adeçim,1
3efko77scp,fmgb,1,3,mzs,mzd,ømenad,iqur,1
3efko77scp,fmgb,1,3,fbs,fbd,ømenad,iqur,1
3efko77scp,fmgb,1,3,fzs,fzd,adeçim,uquçun,1
3efko77scp,fmgb,4,4,mbs,mbd,qăo,nyumuo,1
3efko77scp,fmgb,4,4,mzs,mzd,qăo,nyumuo,1
3efko77scp,fmgb,4,4,fbs,fbd,qăo,nyumuo,1
3efko77scp,fmgb,4,4,fzs,fzd,qăo,nyumuo,1
3efko77scp,fmgb,8,5,mbs,mbd,męwaqïfe,męwaqïfe,0
3efko77scp,fmgb,8,5,mzs,mzd,męwaqïfe,męwaqïfe,0
3efko77scp,fmgb,8,5,fbs,fbd,ryvïri,ryvïri,0
3efko77scp,fmgb,8,5,fzs,fzd,ryvïri,ryvïri,0
3efko77scp,fmgb,5,6,mbs,mbd,sfêvdok,rhymsvåd,1
3efko77scp,fmgb,5,6,mzs,mzd,sfêvdok,rhymsvåd,1
3efko77scp,fmgb,5,6,fbs,fbd,ktåvrhus,svik,1
3efko77scp,fmgb,5,6,fzs,fzd,ktåvrhus,svik,1
3efko77scp,fmgb,2,7,mbs,mbd,ilug,ilug,0
3efko77scp,fmgb,2,7,mzs,mzd,otev,otev,0
3efko77scp,fmgb,2,7,fbs,fbd,otev,otev,0
3efko77scp,fmgb,2,7,fzs,fzd,ilug,ilug,0
llelh1mjm8,mfbg,1,0,mbs,mbd,lepego,lepego,0
llelh1mjm8,mfbg,1,0,mzs,mzd,lepego,lepego,0
llelh1mjm8,mfbg,1,0,fbs,fbd,lepego,lepego,0
llelh1mjm8,mfbg,1,0,fzs,fzd,lepego,lepego,0
llelh1mjm8,mfbg,1,0,b,z,popingi,popingi,0
llelh1mjm8,mfbg,8,1,mbs,mbd,azuf,azuf,0
llelh1mjm8,mfbg,8,1,mzs,mzd,agivud,agivud,0
llelh1mjm8,mfbg,8,1,fbs,fbd,azuf,azuf,0
llelh1mjm8,mfbg,8,1,fzs,fzd,agivud,agivud,0
llelh1mjm8,mfbg,7,2,mbs,mbd,möïtu,möïtu,0
llelh1mjm8,mfbg,7,2,mzs,mzd,nuubö,nuubö,0
llelh1mjm8,mfbg,7,2,fbs,fbd,möïtu,möïtu,0
llelh1mjm8,mfbg,7,2,fzs,fzd,nuubö,nuubö,0
llelh1mjm8,mfbg,5,3,mbs,mbd,orinoçim,orinoçim,0
llelh1mjm8,mfbg,5,3,mzs,mzd,orinoçim,orinoçim,0
llelh1mjm8,mfbg,5,3,fbs,fbd,øqoç,øqoç,0
llelh1mjm8,mfbg,5,3,fzs,fzd,øqoç,øqoç,0
llelh1mjm8,mfbg,6,4,mbs,mbd,ngcāžo,ngcāžo,0
llelh1mjm8,mfbg,6,4,mzs,mzd,vbāžo,vbāžo,0
llelh1mjm8,mfbg,6,4,fbs,fbd,ngcāžo,ngcāžo,0
llelh1mjm8,mfbg,6,4,fzs,fzd,vbāžo,vbāžo,0
llelh1mjm8,mfbg,4,5,mbs,mbd,zuvewu,zuvewu,0
llelh1mjm8,mfbg,4,5,mzs,mzd,zuvewu,zuvewu,0
llelh1mjm8,mfbg,4,5,fbs,fbd,bybï,bybï,0
llelh1mjm8,mfbg,4,5,fzs,fzd,bybï,bybï,0
llelh1mjm8,mfbg,3,6,mbs,mbd,baumiă,baumiă,0
llelh1mjm8,mfbg,3,6,mzs,mzd,baumiă,baumiă,0
llelh1mjm8,mfbg,3,6,fbs,fbd,goozăi,goozăi,0
llelh1mjm8,mfbg,3,6,fzs,fzd,goozăi,goozăi,0
llelh1mjm8,mfbg,2,7,mbs,mbd,smêvskêv,smêvskêv,0
llelh1mjm8,mfbg,2,7,mzs,mzd,smêvskêv,smêvskêv,0
llelh1mjm8,mfbg,2,7,fbs,fbd,rhåv,rhåv,0
llelh1mjm8,mfbg,2,7,fzs,fzd,rhåv,rhåv,0
chksbtwpa9,mfbg,7,0,mbs,mbd,nyumuo,nyumuo,0
chksbtwpa9,mfbg,7,0,mzs,mzd,nyumuo,nyumuo,0
chksbtwpa9,mfbg,7,0,fbs,fbd,nyumuo,nyumuo,0
chksbtwpa9,mfbg,7,0,fzs,fzd,nyumuo,nyumuo,0
chksbtwpa9,mfbg,7,0,b,z,nyumuo,nyumuo,0
chksbtwpa9,mfbg,3,1,mbs,mbd,ngcāžo,ngcāžo,0
chksbtwpa9,mfbg,3,1,mzs,mzd,ngcāžo,ngcāžo,0
chksbtwpa9,mfbg,3,1,fbs,fbd,byure,byure,0
chksbtwpa9,mfbg,3,1,fzs,fzd,byure,byure,0
chksbtwpa9,mfbg,1,2,mbs,mbd,rhymsvåd,kvurddåh,1
chksbtwpa9,mfbg,1,2,mzs,mzd,rhymsvåd,kvurddåh,1
chksbtwpa9,mfbg,1,2,fbs,fbd,rhymsvåd,kvurddåh,1
chksbtwpa9,mfbg,1,2,fzs,fzd,rhymsvåd,kvurddåh,1
chksbtwpa9,mfbg,6,3,mbs,mbd,ømenad,øqoç,1
chksbtwpa9,mfbg,6,3,mzs,mzd,ømenad,øqoç,1
chksbtwpa9,mfbg,6,3,fbs,fbd,øqoç,øqoç,0
chksbtwpa9,mfbg,6,3,fzs,fzd,øqoç,ømenad,1
chksbtwpa9,mfbg,5,4,mbs,mbd,šïïnö,šïïnö,0
chksbtwpa9,mfbg,5,4,mzs,mzd,šïïnö,šïïnö,0
chksbtwpa9,mfbg,5,4,fbs,fbd,canšuehu,canšuehu,0
chksbtwpa9,mfbg,5,4,fzs,fzd,canšuehu,canšuehu,0
chksbtwpa9,mfbg,8,5,mbs,mbd,zuvewu,zuvewu,0
chksbtwpa9,mfbg,8,5,mzs,mzd,zuvewu,zuvewu,0
chksbtwpa9,mfbg,8,5,fbs,fbd,zuvewu,qïru,1
chksbtwpa9,mfbg,8,5,fzs,fzd,zuvewu,qïru,1
chksbtwpa9,mfbg,2,6,mbs,mbd,azuf,idanuluf,1
chksbtwpa9,mfbg,2,6,mzs,mzd,idanuluf,idanuluf,0
chksbtwpa9,mfbg,2,6,fbs,fbd,azuf,azuf,0
chksbtwpa9,mfbg,2,6,fzs,fzd,azuf,azuf,0
chksbtwpa9,mfbg,4,7,mbs,mbd,popingi,popingi,0
chksbtwpa9,mfbg,4,7,mzs,mzd,popingi,popingi,0
chksbtwpa9,mfbg,4,7,fbs,fbd,goviku,goviku,0
chksbtwpa9,mfbg,4,7,fzs,fzd,goviku,goviku,0
xxzu4htn68,mfbg,7,0,mbs,mbd,powisunge,powisunge,0
xxzu4htn68,mfbg,7,0,mzs,mzd,wupu,wupu,0
xxzu4htn68,mfbg,7,0,fbs,fbd,pygele,pygele,0
xxzu4htn68,mfbg,7,0,fzs,fzd,pygele,pygele,0
xxzu4htn68,mfbg,7,0,b,z,popingi,popingi,0
xxzu4htn68,mfbg,6,1,mbs,mbd,ømenad,øqoç,1
xxzu4htn68,mfbg,6,1,mzs,mzd,ømenad,øqoç,1
xxzu4htn68,mfbg,6,1,fbs,fbd,adeçim,orinoçim,1
xxzu4htn68,mfbg,6,1,fzs,fzd,adeçim,orinoçim,1
xxzu4htn68,mfbg,1,2,mbs,mbd,rbāranžā,pžicā,1
xxzu4htn68,mfbg,1,2,mzs,mzd,vropcāre,cžunge,1
xxzu4htn68,mfbg,1,2,fbs,fbd,rbāranžā,pžicā,1
xxzu4htn68,mfbg,1,2,fzs,fzd,vropcāre,cžunge,1
xxzu4htn68,mfbg,5,3,mbs,mbd,goozăi,niuhiê,1
xxzu4htn68,mfbg,5,3,mzs,mzd,hyonăo,nyumuo,1
xxzu4htn68,mfbg,5,3,fbs,fbd,hyonăo,nyumuo,1
xxzu4htn68,mfbg,5,3,fzs,fzd,goozăi,niuhiê,1
xxzu4htn68,mfbg,3,4,mbs,mbd,töeqo,töeqo,0
xxzu4htn68,mfbg,3,4,mzs,mzd,töeqo,töeqo,0
xxzu4htn68,mfbg,3,4,fbs,fbd,nuubö,yaöpe,1
xxzu4htn68,mfbg,3,4,fzs,fzd,töeqo,yaöpe,1
xxzu4htn68,mfbg,4,5,mbs,mbd,sfêvdok,tsåvvses,1
xxzu4htn68,mfbg,4,5,mzs,mzd,sfêvdok,tsåvvses,1
xxzu4htn68,mfbg,4,5,fbs,fbd,rhåv,tsåvvses,1
xxzu4htn68,mfbg,4,5,fzs,fzd,rhåv,rhåv,0
xxzu4htn68,mfbg,8,6,mbs,mbd,awupav,azuf,1
xxzu4htn68,mfbg,8,6,mzs,mzd,awupav,azuf,1
xxzu4htn68,mfbg,8,6,fbs,fbd,ilug,agivud,1
xxzu4htn68,mfbg,8,6,fzs,fzd,ilug,agivud,1
xxzu4htn68,mfbg,2,7,mbs,mbd,lobowaby,bybï,1
xxzu4htn68,mfbg,2,7,mzs,mzd,lobowaby,bybï,1
xxzu4htn68,mfbg,2,7,fbs,fbd,zuvewu,bokokohï,1
xxzu4htn68,mfbg,2,7,fzs,fzd,zuvewu,bokokohï,1
crh28aq5c9,mfbg,2,0,mbs,mbd,lepego,ngapapu,1
crh28aq5c9,mfbg,2,0,mzs,mzd,lepego,ngapapu,1
crh28aq5c9,mfbg,2,0,fbs,fbd,lepego,ngapapu,1
crh28aq5c9,mfbg,2,0,fzs,fzd,lepego,ngapapu,1
crh28aq5c9,mfbg,2,0,b,z,lepego,ngapapu,1
crh28aq5c9,mfbg,5,1,mbs,mbd,otev,otev,0
crh28aq5c9,mfbg,5,1,mzs,mzd,otev,otev,0
crh28aq5c9,mfbg,5,1,fbs,fbd,egezalat,egezalat,0
crh28aq5c9,mfbg,5,1,fzs,fzd,egezalat,egezalat,0
crh28aq5c9,mfbg,3,2,mbs,mbd,huanăa,huanăa,0
crh28aq5c9,mfbg,3,2,mzs,mzd,goozăi,goozăi,0
crh28aq5c9,mfbg,3,2,fbs,fbd,huanăa,huanăa,0
crh28aq5c9,mfbg,3,2,fzs,fzd,goozăi,goozăi,0
crh28aq5c9,mfbg,6,3,mbs,mbd,tsåvvses,tsåvvses,0
crh28aq5c9,mfbg,6,3,mzs,mzd,vrêd,vrêd,0
crh28aq5c9,mfbg,6,3,fbs,fbd,vrêd,vrêd,0
crh28aq5c9,mfbg,6,3,fzs,fzd,tsåvvses,tsåvvses,0
crh28aq5c9,mfbg,4,4,mbs,mbd,ngcāžo,pžicā,1
crh28aq5c9,mfbg,4,4,mzs,mzd,ngcāžo,pžicā,1
crh28aq5c9,mfbg,4,4,fbs,fbd,žbodu,rbāranžā,1
crh28aq5c9,mfbg,4,4,fzs,fzd,ngcāžo,pžicā,1
crh28aq5c9,mfbg,1,5,mbs,mbd,adeçim,aweh,1
crh28aq5c9,mfbg,1,5,mzs,mzd,adeçim,aweh,1
crh28aq5c9,mfbg,1,5,fbs,fbd,adeçim,aweh,1
crh28aq5c9,mfbg,1,5,fzs,fzd,emøyeç,iqur,1
crh28aq5c9,mfbg,7,6,mbs,mbd,šaaqaude,šaaqaude,0
crh28aq5c9,mfbg,7,6,mzs,mzd,nuubö,nuubö,0
crh28aq5c9,mfbg,7,6,fbs,fbd,nuubö,nuubö,0
crh28aq5c9,mfbg,7,6,fzs,fzd,nuubö,nuubö,0
crh28aq5c9,mfbg,8,7,mbs,mbd,ryvïri,ryvïri,0
crh28aq5c9,mfbg,8,7,mzs,mzd,bokokohï,bokokohï,0
crh28aq5c9,mfbg,8,7,fbs,fbd,ryvïri,ryvïri,0
crh28aq5c9,mfbg,8,7,fzs,fzd,ryvïri,ryvïri,0
q7mqc1mst0,mfgb,8,0,mbs,mbd,rbāranžā,ngcāžo,1
q7mqc1mst0,mfgb,8,0,mzs,mzd,rbāranžā,ngcāžo,1
q7mqc1mst0,mfgb,8,0,fbs,fbd,rbāranžā,ngcāžo,1
q7mqc1mst0,mfgb,8,0,fzs,fzd,rbāranžā,ngcāžo,1
q7mqc1mst0,mfgb,8,0,b,z,žbodu,vbāžo,1
q7mqc1mst0,mfgb,5,1,mbs,mbd,hïlaki,morïky,1
q7mqc1mst0,mfgb,5,1,mzs,mzd,hïlaki,morïky,1
q7mqc1mst0,mfgb,5,1,fbs,fbd,hïlaki,morïky,1
q7mqc1mst0,mfgb,5,1,fzs,fzd,hïlaki,morïky,1
q7mqc1mst0,mfgb,4,2,fbs,fbd,kawuka,lepego,1
q7mqc1mst0,mfgb,4,2,fzs,fzd,kawuka,lepego,1
q7mqc1mst0,mfgb,2,3,mbs,mbd,aweh,orinoçim,1
q7mqc1mst0,mfgb,2,3,mzs,mzd,aweh,orinoçim,1
q7mqc1mst0,mfgb,2,3,fbs,fbd,aweh,orinoçim,1
q7mqc1mst0,mfgb,2,3,fzs,fzd,aweh,orinoçim,1
q7mqc1mst0,mfgb,3,4,mbs,mbd,yaöpe,töeqo,1
q7mqc1mst0,mfgb,3,4,mzs,mzd,yaöpe,töeqo,1
q7mqc1mst0,mfgb,3,4,fbs,fbd,yaöpe,töeqo,1
q7mqc1mst0,mfgb,3,4,fzs,fzd,yaöpe,töeqo,1
q7mqc1mst0,mfgb,1,5,mbs,mbd,qăo,niuhiê,1
q7mqc1mst0,mfgb,1,5,mzs,mzd,qăo,niuhiê,1
q7mqc1mst0,mfgb,1,5,fbs,fbd,qăo,niuhiê,1
q7mqc1mst0,mfgb,1,5,fzs,fzd,qăo,niuhiê,1
q7mqc1mst0,mfgb,6,6,mbs,mbd,otev,azuf,1
q7mqc1mst0,mfgb,6,6,mzs,mzd,otev,azuf,1
q7mqc1mst0,mfgb,6,6,fbs,fbd,otev,azuf,1
q7mqc1mst0,mfgb,6,6,fzs,fzd,otev,azuf,1
q7mqc1mst0,mfgb,7,7,mbs,mbd,tsåvvses,ktåvrhus,1
q7mqc1mst0,mfgb,7,7,mzs,mzd,tsåvvses,ktåvrhus,1
q7mqc1mst0,mfgb,7,7,fbs,fbd,kvurddåh,ktot,1
q7mqc1mst0,mfgb,7,7,fzs,fzd,kvurddåh,ktot,1
qe6qdpy4b2,mfbg,1,0,mbs,mbd,vrêd,vrêd,0
qe6qdpy4b2,mfbg,1,0,mzs,mzd,vrêd,vrêd,0
qe6qdpy4b2,mfbg,1,0,fbs,fbd,vrêd,vrêd,0
qe6qdpy4b2,mfbg,1,0,fzs,fzd,vrêd,vrêd,0
qe6qdpy4b2,mfbg,1,0,b,z,rhymsvåd,rhymsvåd,0
qe6qdpy4b2,mfbg,5,1,mbs,mbd,aweh,aweh,0
qe6qdpy4b2,mfbg,5,1,mzs,mzd,aweh,aweh,0
qe6qdpy4b2,mfbg,5,1,fbs,fbd,uquçun,uquçun,0
qe6qdpy4b2,mfbg,5,1,fzs,fzd,uquçun,uquçun,0
qe6qdpy4b2,mfbg,6,2,mbs,mbd,zuvewu,zuvewu,0
qe6qdpy4b2,mfbg,6,2,mzs,mzd,zuvewu,zuvewu,0
qe6qdpy4b2,mfbg,6,2,fbs,fbd,zuvewu,zuvewu,0
qe6qdpy4b2,mfbg,6,2,fzs,fzd,bybï,bybï,0
qe6qdpy4b2,mfbg,2,3,mbs,mbd,šïïnö,möïtu,1
qe6qdpy4b2,mfbg,2,3,mzs,mzd,šïïnö,möïtu,1
qe6qdpy4b2,mfbg,2,3,fbs,fbd,šïïnö,möïtu,1
qe6qdpy4b2,mfbg,2,3,fzs,fzd,šïïnö,möïtu,1
qe6qdpy4b2,mfbg,3,4,mbs,mbd,agivud,idanuluf,1
qe6qdpy4b2,mfbg,3,4,mzs,mzd,agivud,idanuluf,1
qe6qdpy4b2,mfbg,3,4,fbs,fbd,idanuluf,egezalat,1
qe6qdpy4b2,mfbg,3,4,fzs,fzd,agivud,idanuluf,1
qe6qdpy4b2,mfbg,4,5,mbs,mbd,ngcāžo,pžicā,1
qe6qdpy4b2,mfbg,4,5,mzs,mzd,ngcāžo,pžicā,1
qe6qdpy4b2,mfbg,4,5,fbs,fbd,ngcāžo,pžicā,1
qe6qdpy4b2,mfbg,4,5,fzs,fzd,ngcāžo,pžicā,1
qe6qdpy4b2,mfbg,7,6,mbs,mbd,goviku,goviku,0
qe6qdpy4b2,mfbg,7,6,mzs,mzd,goviku,goviku,0
qe6qdpy4b2,mfbg,7,6,fbs,fbd,lepego,lepego,0
qe6qdpy4b2,mfbg,7,6,fzs,fzd,lepego,lepego,0
qe6qdpy4b2,mfbg,8,7,mbs,mbd,nyumuo,nyumuo,0
