random_id,condition,block,system,trial_type,selectee,selection,expected,correct,undo,done,generaliser1,generaliser1_term,generaliser2,generaliser2_term,generaliser3,generaliser3_term,generaliser4,generaliser4_term,catch_failed,button_number,trial_index,time_elapsed,rt
4k1ad46eg9,fmbg,2,0,catch,z,šïïnö,šïïnö,1,0,0,fbd,yaöpe,z,šïïnö,,,,,False,0,68,1408428,28275
4k1ad46eg9,fmbg,2,0,critical,fzs,yaöpe,yaöpe,1,0,0,fbd,yaöpe,z,šïïnö,,,,,,3,69,1422987,14551
4k1ad46eg9,fmbg,2,0,critical,mzd,yaöpe,yaöpe,1,0,0,fbd,yaöpe,z,šïïnö,,,,,,3,70,1428891,5897
4k1ad46eg9,fmbg,2,0,critical,fzd,yaöpe,yaöpe,1,0,0,fbd,yaöpe,z,šïïnö,,,,,,3,71,1434049,5147
4k1ad46eg9,fmbg,2,0,critical,,DONE,,0,0,1,fbd,yaöpe,z,šïïnö,,,,,,5,72,1435271,1210
4k1ad46eg9,fmbg,3,5,critical,fbs,kvurddåh,smêvskêv,0,0,0,fzd,kvurddåh,mbd,smêvskêv,,,,,,3,84,1534845,38538
4k1ad46eg9,fmbg,3,5,critical,mzs,smêvskêv,smêvskêv,1,0,0,fzd,kvurddåh,mbd,smêvskêv,,,,,,0,85,1549645,14789
4k1ad46eg9,fmbg,3,5,catch,fzd,kvurddåh,kvurddåh,1,0,0,fzd,kvurddåh,mbd,smêvskêv,,,,,False,3,86,1557588,7932
4k1ad46eg9,fmbg,3,5,critical,mzd,kvurddåh,smêvskêv,0,0,0,fzd,kvurddåh,mbd,smêvskêv,,,,,,3,87,1566098,8496
4k1ad46eg9,fmbg,3,5,critical,fbd,smêvskêv,smêvskêv,1,0,0,fzd,kvurddåh,mbd,smêvskêv,,,,,,0,88,1573918,7814
4k1ad46eg9,fmbg,3,5,critical,fzs,smêvskêv,kvurddåh,0,0,0,fzd,kvurddåh,mbd,smêvskêv,,,,,,0,89,1582621,8695
4k1ad46eg9,fmbg,3,5,critical,mbs,kvurddåh,smêvskêv,0,0,0,fzd,kvurddåh,mbd,smêvskêv,,,,,,3,90,1588613,5980
4k1ad46eg9,fmbg,3,5,critical,,DONE,,0,0,1,fzd,kvurddåh,mbd,smêvskêv,,,,,,5,91,1591574,2949
4k1ad46eg9,fmbg,4,1,critical,fzs,baumiă,gêă,0,0,0,fzd,gêă,mbs,baumiă,,,,,,3,103,1684043,44339
4k1ad46eg9,fmbg,4,1,critical,fbs,baumiă,gêă,0,0,0,fzd,gêă,mbs,baumiă,,,,,,3,104,1693593,9542
4k1ad46eg9,fmbg,4,1,critical,fbd,gêă,gêă,1,0,0,fzd,gêă,mbs,baumiă,,,,,,2,105,1700626,7021
4k1ad46eg9,fmbg,4,1,critical,mzs,baumiă,baumiă,1,0,0,fzd,gêă,mbs,baumiă,,,,,,3,106,1710227,9590
4k1ad46eg9,fmbg,4,1,critical,mzd,gêă,baumiă,0,0,0,fzd,gêă,mbs,baumiă,,,,,,2,107,1713141,2903
4k1ad46eg9,fmbg,4,1,catch,fzd,gêă,gêă,1,0,0,fzd,gêă,mbs,baumiă,,,,,False,2,108,1718683,5534
4k1ad46eg9,fmbg,4,1,critical,mbd,gêă,baumiă,0,0,0,fzd,gêă,mbs,baumiă,,,,,,2,109,1724140,5446
4k1ad46eg9,fmbg,4,1,critical,,DONE,,0,0,1,fzd,gêă,mbs,baumiă,,,,,,5,110,1725537,1386
4k1ad46eg9,fmbg,5,3,critical,fzd,kawuka,kawuka,1,0,0,mbd,kawuka,mzs,wupu,,,,,,2,122,1808959,44762
4k1ad46eg9,fmbg,5,3,critical,mbs,wupu,kawuka,0,0,0,mbd,kawuka,mzs,wupu,,,,,,3,123,1837439,28468
4k1ad46eg9,fmbg,5,3,critical,fbs,wupu,wupu,1,0,0,mbd,kawuka,mzs,wupu,,,,,,3,124,1846326,8881
4k1ad46eg9,fmbg,5,3,catch,mbd,kawuka,kawuka,1,0,0,mbd,kawuka,mzs,wupu,,,,,False,2,125,1851186,4853
4k1ad46eg9,fmbg,5,3,critical,fbd,kawuka,wupu,0,0,0,mbd,kawuka,mzs,wupu,,,,,,2,126,1858127,6931
4k1ad46eg9,fmbg,5,3,critical,mzd,kawuka,wupu,0,0,0,mbd,kawuka,mzs,wupu,,,,,,2,127,1863488,5351
4k1ad46eg9,fmbg,5,3,critical,fzs,wupu,kawuka,0,0,0,mbd,kawuka,mzs,wupu,,,,,,3,128,1872441,8943
4k1ad46eg9,fmbg,5,3,critical,,DONE,,0,0,1,mbd,kawuka,mzs,wupu,,,,,,5,129,1873973,1526
4k1ad46eg9,fmbg,6,2,critical,fzs,ilug,agivud,0,0,0,mbs,ilug,fzd,agivud,,,,,,2,141,1951860,29728
4k1ad46eg9,fmbg,6,2,critical,fbs,ilug,ilug,1,0,0,mbs,ilug,fzd,agivud,,,,,,2,142,1958731,6859
4k1ad46eg9,fmbg,6,2,critical,fbd,agivud,ilug,0,0,0,mbs,ilug,fzd,agivud,,,,,,0,143,1964116,5374
4k1ad46eg9,fmbg,6,2,catch,fzd,agivud,agivud,1,0,0,mbs,ilug,fzd,agivud,,,,,False,0,144,1969351,5224
4k1ad46eg9,fmbg,6,2,critical,mbd,agivud,ilug,0,0,0,mbs,ilug,fzd,agivud,,,,,,0,145,1974985,5628
4k1ad46eg9,fmbg,6,2,critical,mzs,ilug,agivud,0,0,0,mbs,ilug,fzd,agivud,,,,,,2,146,1983478,8486
4k1ad46eg9,fmbg,6,2,critical,mzd,agivud,agivud,1,0,0,mbs,ilug,fzd,agivud,,,,,,0,147,1989720,6232
4k1ad46eg9,fmbg,6,2,critical,,DONE,,0,0,1,mbs,ilug,fzd,agivud,,,,,,5,148,1991279,1547
4k1ad46eg9,fmbg,7,7,critical,fzs,emøyeç,aqinudød,0,0,0,mzs,emøyeç,fbs,aqinudød,,,,,,2,160,2055325,31594
4k1ad46eg9,fmbg,7,7,critical,mbs,aqinudød,aqinudød,1,0,0,mzs,emøyeç,fbs,aqinudød,,,,,,1,161,2062570,7234
4k1ad46eg9,fmbg,7,7,catch,mzs,emøyeç,emøyeç,1,0,0,mzs,emøyeç,fbs,aqinudød,,,,,False,2,162,2070246,7665
4k1ad46eg9,fmbg,7,7,critical,mzd,aqinudød,emøyeç,0,0,0,mzs,emøyeç,fbs,aqinudød,,,,,,1,163,2086099,15846
4k1ad46eg9,fmbg,7,7,critical,fzd,aqinudød,aqinudød,1,0,0,mzs,emøyeç,fbs,aqinudød,,,,,,1,164,2093169,7058
4k1ad46eg9,fmbg,7,7,critical,fbd,emøyeç,aqinudød,0,0,0,mzs,emøyeç,fbs,aqinudød,,,,,,2,165,2102787,9607
4k1ad46eg9,fmbg,7,7,critical,mbd,emøyeç,aqinudød,0,0,0,mzs,emøyeç,fbs,aqinudød,,,,,,2,166,2113501,10702
4k1ad46eg9,fmbg,7,7,critical,,DONE,,0,0,1,mzs,emøyeç,fbs,aqinudød,,,,,,5,167,2114682,1172
4k1ad46eg9,fmbg,8,6,critical,mbd,vbāžo,ngcāžo,0,0,0,mbs,ngcāžo,fbs,vbāžo,,,,,,3,179,2172398,19408
4k1ad46eg9,fmbg,8,6,critical,mzs,ngcāžo,vbāžo,0,0,0,mbs,ngcāžo,fbs,vbāžo,,,,,,1,180,2178214,5803
4k1ad46eg9,fmbg,8,6,catch,fbs,vbāžo,vbāžo,1,0,0,mbs,ngcāžo,fbs,vbāžo,,,,,False,3,181,2184699,6473
4k1ad46eg9,fmbg,8,6,critical,fzs,UNDO,vbāžo,0,1,0,mbs,ngcāžo,fbs,vbāžo,,,,,,4,182,2202435,17723
4k1ad46eg9,fmbg,8,6,critical,mzs,UNDO,vbāžo,0,1,0,mbs,ngcāžo,fbs,vbāžo,,,,,,4,183,2202746,304
4k1ad46eg9,fmbg,8,6,critical,mbd,vbāžo,ngcāžo,0,0,0,mbs,ngcāžo,fbs,vbāžo,,,,,,3,184,2228507,25755
4k1ad46eg9,fmbg,8,6,critical,mzs,vbāžo,vbāžo,1,0,0,mbs,ngcāžo,fbs,vbāžo,,,,,,3,185,2243880,15361
4k1ad46eg9,fmbg,8,6,critical,fzs,vbāžo,vbāžo,1,0,0,mbs,ngcāžo,fbs,vbāžo,,,,,,3,186,2254115,10224
4k1ad46eg9,fmbg,8,6,critical,fzd,ngcāžo,vbāžo,0,0,0,mbs,ngcāžo,fbs,vbāžo,,,,,,1,187,2263924,9798
4k1ad46eg9,fmbg,8,6,critical,fbd,ngcāžo,vbāžo,0,0,0,mbs,ngcāžo,fbs,vbāžo,,,,,,1,188,2269756,5820
4k1ad46eg9,fmbg,8,6,critical,mzd,ngcāžo,vbāžo,0,0,0,mbs,ngcāžo,fbs,vbāžo,,,,,,1,189,2276521,6756
4k1ad46eg9,fmbg,8,6,critical,,DONE,,0,0,1,mbs,ngcāžo,fbs,vbāžo,,,,,,5,190,2277938,1409
m9q6e0oj7a,fmbg,1,1,critical,mbs,šaaqaude,yaöpe,0,0,0,fbs,šaaqaude,mzd,yaöpe,,,,,,1,26,721402,45418
m9q6e0oj7a,fmbg,1,1,critical,fzd,yaöpe,šaaqaude,0,0,0,fbs,šaaqaude,mzd,yaöpe,,,,,,3,27,724456,3052
m9q6e0oj7a,fmbg,1,1,catch,fbs,šaaqaude,šaaqaude,1,0,0,fbs,šaaqaude,mzd,yaöpe,,,,,False,1,28,739554,15096
m9q6e0oj7a,fmbg,1,1,critical,fzs,šaaqaude,šaaqaude,1,0,0,fbs,šaaqaude,mzd,yaöpe,,,,,,1,29,764632,25076
m9q6e0oj7a,fmbg,1,1,critical,mzs,šaaqaude,yaöpe,0,0,0,fbs,šaaqaude,mzd,yaöpe,,,,,,1,30,768451,3817
m9q6e0oj7a,fmbg,1,1,critical,mbd,yaöpe,yaöpe,1,0,0,fbs,šaaqaude,mzd,yaöpe,,,,,,3,31,770852,2400
m9q6e0oj7a,fmbg,1,1,critical,fbd,yaöpe,šaaqaude,0,0,0,fbs,šaaqaude,mzd,yaöpe,,,,,,3,32,771842,989
m9q6e0oj7a,fmbg,1,1,critical,,DONE,,0,0,1,fbs,šaaqaude,mzd,yaöpe,,,,,,5,33,772924,1078
m9q6e0oj7a,fmbg,2,4,critical,fzs,uquçun,içiqusem,0,0,0,fbd,emøyeç,fzd,içiqusem,fzs,uquçun,,,,3,45,835131,43521
m9q6e0oj7a,fmbg,2,4,critical,fbs,øqoç,emøyeç,0,0,0,fbd,emøyeç,fzd,içiqusem,fzs,uquçun,,,,0,46,836441,1308
m9q6e0oj7a,fmbg,2,4,critical,mzs,uquçun,içiqusem,0,0,0,fbd,emøyeç,fzd,içiqusem,fzs,uquçun,mzs,uquçun,,3,47,844758,8314
m9q6e0oj7a,fmbg,2,4,critical,mzd,içiqusem,içiqusem,1,0,0,fbd,emøyeç,fzd,içiqusem,fzs,uquçun,mzs,uquçun,,1,48,846903,2143
m9q6e0oj7a,fmbg,2,4,critical,mbd,emøyeç,içiqusem,0,0,0,fbd,emøyeç,fzd,içiqusem,fzs,uquçun,mzs,uquçun,,2,49,852183,5279
m9q6e0oj7a,fmbg,2,4,critical,mbs,øqoç,içiqusem,0,0,0,fbd,emøyeç,fzd,içiqusem,fzs,uquçun,mzs,uquçun,,0,50,855312,3125
m9q6e0oj7a,fmbg,2,4,catch,fbd,emøyeç,emøyeç,1,0,0,fbd,emøyeç,fzd,içiqusem,fzs,uquçun,mzs,uquçun,False,2,51,863464,8151
m9q6e0oj7a,fmbg,2,4,critical,,DONE,,0,0,1,fbd,emøyeç,fzd,içiqusem,fzs,uquçun,mzs,uquçun,,5,52,864872,1406
m9q6e0oj7a,fmbg,3,5,critical,mzs,agivud,ozatof,0,0,0,fzd,otev,mzd,ozatof,mzs,agivud,,,,0,64,933920,43656
m9q6e0oj7a,fmbg,3,5,critical,mbd,ozatof,ozatof,1,0,0,fzd,otev,mzd,ozatof,mzs,agivud,,,,1,65,936740,2815
m9q6e0oj7a,fmbg,3,5,catch,fzd,otev,otev,1,0,0,fzd,otev,mzd,ozatof,mzs,agivud,,,False,3,66,939718,2976
m9q6e0oj7a,fmbg,3,5,critical,fbd,ozatof,ozatof,1,0,0,fzd,otev,mzd,ozatof,mzs,agivud,,,,1,67,951905,12185
m9q6e0oj7a,fmbg,3,5,critical,fbs,egezalat,ozatof,0,0,0,fzd,otev,mzd,ozatof,mzs,agivud,fbs,egezalat,,2,68,958415,6508
m9q6e0oj7a,fmbg,3,5,critical,mbs,UNDO,ozatof,0,1,0,fzd,otev,mzd,ozatof,mzs,agivud,fbs,egezalat,,4,69,963658,5241
m9q6e0oj7a,fmbg,3,5,critical,fbs,egezalat,ozatof,0,0,0,fzd,otev,mzd,ozatof,mzs,agivud,fbs,egezalat,,2,70,968489,4828
m9q6e0oj7a,fmbg,3,5,critical,mbs,egezalat,ozatof,0,0,0,fzd,otev,mzd,ozatof,mzs,agivud,fbs,egezalat,,2,71,969367,875
m9q6e0oj7a,fmbg,3,5,critical,fzs,agivud,otev,0,0,0,fzd,otev,mzd,ozatof,mzs,agivud,fbs,egezalat,,0,72,970169,800
m9q6e0oj7a,fmbg,3,5,critical,,DONE,,0,0,1,fzd,otev,mzd,ozatof,mzs,agivud,fbs,egezalat,,5,73,971376,1205
m9q6e0oj7a,fmbg,4,3,critical,mbs,morïky,męwaqïfe,0,0,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,,,,2,85,987321,651
m9q6e0oj7a,fmbg,4,3,critical,fzd,UNDO,męwaqïfe,0,1,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,,,,4,86,988827,1504
m9q6e0oj7a,fmbg,4,3,critical,mbs,kïmy,męwaqïfe,0,0,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,,,,0,87,997320,8490
m9q6e0oj7a,fmbg,4,3,critical,fzd,morïky,męwaqïfe,0,0,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,fzd,morïky,,2,88,1004047,6725
m9q6e0oj7a,fmbg,4,3,critical,fbd,qïru,kïmy,0,0,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,fzd,morïky,,1,89,1009845,5796
m9q6e0oj7a,fmbg,4,3,critical,mzd,morïky,kïmy,0,0,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,fzd,morïky,,2,90,1014375,4527
m9q6e0oj7a,fmbg,4,3,critical,mbd,qïru,męwaqïfe,0,0,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,fzd,morïky,,1,91,1018089,3710
m9q6e0oj7a,fmbg,4,3,catch,fzs,męwaqïfe,męwaqïfe,1,0,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,fzd,morïky,False,3,92,1020134,2040
m9q6e0oj7a,fmbg,4,3,critical,mzs,UNDO,kïmy,0,1,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,fzd,morïky,,4,93,1021648,1513
m9q6e0oj7a,fmbg,4,3,critical,mbd,qïru,męwaqïfe,0,0,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,fzd,morïky,,1,94,1028505,6855
m9q6e0oj7a,fmbg,4,3,critical,mzs,męwaqïfe,kïmy,0,0,0,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,fzd,morïky,,3,95,1032705,4199
m9q6e0oj7a,fmbg,4,3,critical,,DONE,,0,0,1,fzs,męwaqïfe,fbs,kïmy,mbs,morïky,fzd,morïky,,5,96,1034273,1565
m9q6e0oj7a,fmbg,5,0,critical,mzd,vruži,ngcāžo,0,0,0,fzs,ngcāžo,z,vruži,,,,,,1,106,1044613,6829
m9q6e0oj7a,fmbg,5,0,critical,fbs,ngcāžo,ngcāžo,1,0,0,fzs,ngcāžo,z,vruži,,,,,,3,107,1076169,31552
m9q6e0oj7a,fmbg,5,0,critical,mbs,ngcāžo,ngcāžo,1,0,0,fzs,ngcāžo,z,vruži,,,,,,3,108,1078713,2539
m9q6e0oj7a,fmbg,5,0,critical,b,ngcāžo,vruži,0,0,0,fzs,ngcāžo,z,vruži,,,,,,3,109,1084216,5499
m9q6e0oj7a,fmbg,5,0,critical,fzd,vruži,ngcāžo,0,0,0,fzs,ngcāžo,z,vruži,,,,,,1,110,1101301,17083
m9q6e0oj7a,fmbg,5,0,catch,fzs,ngcāžo,ngcāžo,1,0,0,fzs,ngcāžo,z,vruži,,,,,False,3,111,1103401,2097
m9q6e0oj7a,fmbg,5,0,critical,fbd,vruži,ngcāžo,0,0,0,fzs,ngcāžo,z,vruži,,,,,,1,112,1106828,3424
m9q6e0oj7a,fmbg,5,0,critical,mbd,vruži,ngcāžo,0,0,0,fzs,ngcāžo,z,vruži,,,,,,1,113,1109611,2782
m9q6e0oj7a,fmbg,5,0,critical,mzs,ngcāžo,ngcāžo,1,0,0,fzs,ngcāžo,z,vruži,,,,,,3,114,1119265,9651
m9q6e0oj7a,fmbg,5,0,critical,,DONE,,0,0,1,fzs,ngcāžo,z,vruži,,,,,,5,115,1120388,1121
m9q6e0oj7a,fmbg,6,6,critical,mzd,ktåvrhus,sfêvdok,0,0,0,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,,,,2,127,1180232,34909
m9q6e0oj7a,fmbg,6,6,critical,fzs,sfêvdok,sfêvdok,1,0,0,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,,,,3,128,1190688,10454
m9q6e0oj7a,fmbg,6,6,catch,fbs,sfêvdok,sfêvdok,1,0,0,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,,,False,3,129,1193096,2405
m9q6e0oj7a,fmbg,6,6,critical,fzd,tsåvvses,sfêvdok,0,0,0,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,,,,1,130,1203778,10678
m9q6e0oj7a,fmbg,6,6,critical,fbd,UNDO,sfêvdok,0,1,0,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,,,,4,131,1205755,1974
m9q6e0oj7a,fmbg,6,6,critical,fzd,rhåv,sfêvdok,0,0,0,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,,,,0,132,1210640,4881
m9q6e0oj7a,fmbg,6,6,critical,fbd,rhåv,sfêvdok,0,0,0,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,,,,0,133,1215444,4799
m9q6e0oj7a,fmbg,6,6,critical,mbd,ktåvrhus,tsåvvses,0,0,0,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,mbd,ktåvrhus,,2,134,1217807,2361
m9q6e0oj7a,fmbg,6,6,critical,mzs,tsåvvses,sfêvdok,0,0,0,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,mbd,ktåvrhus,,1,135,1225249,7441
m9q6e0oj7a,fmbg,6,6,critical,,DONE,,0,0,1,mbs,tsåvvses,fbs,sfêvdok,mzd,ktåvrhus,mbd,ktåvrhus,,5,136,1227626,2375
m9q6e0oj7a,fmbg,7,7,critical,mbs,lepego,goviku,0,0,0,mzs,lepego,fzs,goviku,,,,,,0,148,1247667,14263
m9q6e0oj7a,fmbg,7,7,critical,fbs,goviku,goviku,1,0,0,mzs,lepego,fzs,goviku,,,,,,1,149,1250231,2563
m9q6e0oj7a,fmbg,7,7,critical,fzd,wupu,goviku,0,0,0,mzs,lepego,fzs,goviku,fzd,wupu,,,,3,150,1257582,7349
m9q6e0oj7a,fmbg,7,7,critical,mbd,pygele,goviku,0,0,0,mzs,lepego,fzs,goviku,fzd,wupu,,,,2,151,1260080,2496
m9q6e0oj7a,fmbg,7,7,catch,mzs,lepego,lepego,1,0,0,mzs,lepego,fzs,goviku,fzd,wupu,,,False,0,152,1263657,3576
m9q6e0oj7a,fmbg,7,7,critical,mzd,pygele,lepego,0,0,0,mzs,lepego,fzs,goviku,fzd,wupu,,,,2,153,1267694,4034
m9q6e0oj7a,fmbg,7,7,critical,fbd,wupu,goviku,0,0,0,mzs,lepego,fzs,goviku,fzd,wupu,fbd,wupu,,3,154,1269980,2283
m9q6e0oj7a,fmbg,7,7,critical,,DONE,,0,0,1,mzs,lepego,fzs,goviku,fzd,wupu,fbd,wupu,,5,155,1270759,777
m9q6e0oj7a,fmbg,8,2,critical,mbd,gêă,nyumuo,0,0,0,mbs,nyumuo,mzd,gêă,,,,,,3,167,1295588,20534
m9q6e0oj7a,fmbg,8,2,critical,fbs,niuhiê,nyumuo,0,0,0,mbs,nyumuo,mzd,gêă,fbs,niuhiê,,,,1,168,1306998,11406
m9q6e0oj7a,fmbg,8,2,critical,fbd,qăo,nyumuo,0,0,0,mbs,nyumuo,mzd,gêă,fbs,niuhiê,,,,0,169,1311333,4333
m9q6e0oj7a,fmbg,8,2,catch,mbs,nyumuo,nyumuo,1,0,0,mbs,nyumuo,mzd,gêă,fbs,niuhiê,,,False,2,170,1313815,2481
m9q6e0oj7a,fmbg,8,2,critical,fzd,qăo,gêă,0,0,0,mbs,nyumuo,mzd,gêă,fbs,niuhiê,,,,0,171,1316830,3012
m9q6e0oj7a,fmbg,8,2,critical,fzs,niuhiê,gêă,0,0,0,mbs,nyumuo,mzd,gêă,fbs,niuhiê,fzs,niuhiê,,1,172,1319426,2594
m9q6e0oj7a,fmbg,8,2,critical,mzs,nyumuo,gêă,0,0,0,mbs,nyumuo,mzd,gêă,fbs,niuhiê,fzs,niuhiê,,2,173,1321578,2151
m9q6e0oj7a,fmbg,8,2,critical,,DONE,,0,0,1,mbs,nyumuo,mzd,gêă,fbs,niuhiê,fzs,niuhiê,,5,174,1322598,1018
l8kadkxbkr,mfbg,1,2,critical,fzd,egezalat,egezalat,1,0,0,mbd,agivud,mzd,egezalat,,,,,,0,26,318798,18201
l8kadkxbkr,mfbg,1,2,catch,mbd,agivud,agivud,1,0,0,mbd,agivud,mzd,egezalat,,,,,False,3,27,333687,14884
l8kadkxbkr,mfbg,1,2,critical,fzs,ulywaf,egezalat,0,0,0,mbd,agivud,mzd,egezalat,fzs,ulywaf,,,,2,28,362833,29142
l8kadkxbkr,mfbg,1,2,critical,fbs,ilug,agivud,0,0,0,mbd,agivud,mzd,egezalat,fzs,ulywaf,fbs,ilug,,1,29,365382,2545
l8kadkxbkr,mfbg,1,2,critical,mbs,ilug,agivud,0,0,0,mbd,agivud,mzd,egezalat,fzs,ulywaf,fbs,ilug,,1,30,366934,1547
l8kadkxbkr,mfbg,1,2,critical,fbd,agivud,agivud,1,0,0,mbd,agivud,mzd,egezalat,fzs,ulywaf,fbs,ilug,,3,31,371969,5031
l8kadkxbkr,mfbg,1,2,critical,mzs,ulywaf,egezalat,0,0,0,mbd,agivud,mzd,egezalat,fzs,ulywaf,fbs,ilug,,2,32,375403,3429
l8kadkxbkr,mfbg,1,2,critical,,DONE,,0,0,1,mbd,agivud,mzd,egezalat,fzs,ulywaf,fbs,ilug,,5,33,382238,6831
l8kadkxbkr,mfbg,2,1,critical,mbd,nuubö,möïtu,0,0,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,,,,1,45,481159,30337
l8kadkxbkr,mfbg,2,1,critical,fzd,töeqo,yaöpe,0,0,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,,,,0,46,516288,35124
l8kadkxbkr,mfbg,2,1,critical,mzd,UNDO,möïtu,0,1,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,,,,4,47,528529,12237
l8kadkxbkr,mfbg,2,1,critical,fzd,UNDO,yaöpe,0,1,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,,,,4,48,529762,1229
l8kadkxbkr,mfbg,2,1,critical,mbd,töeqo,möïtu,0,0,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,,,,0,49,543831,14066
l8kadkxbkr,mfbg,2,1,critical,fzd,nuubö,yaöpe,0,0,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,fzd,nuubö,,1,50,549085,5250
l8kadkxbkr,mfbg,2,1,critical,mzd,nuubö,möïtu,0,0,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,fzd,nuubö,,1,51,553937,4848
l8kadkxbkr,mfbg,2,1,catch,mzs,möïtu,möïtu,1,0,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,fzd,nuubö,False,2,52,556471,2530
l8kadkxbkr,mfbg,2,1,critical,mbs,yaöpe,möïtu,0,0,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,fzd,nuubö,,3,53,560301,3826
l8kadkxbkr,mfbg,2,1,critical,fzs,möïtu,yaöpe,0,0,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,fzd,nuubö,,2,54,564140,3837
l8kadkxbkr,mfbg,2,1,critical,fbd,töeqo,yaöpe,0,0,0,fbs,yaöpe,mzs,möïtu,mbd,nuubö,fzd,nuubö,,0,55,567243,3100
l8kadkxbkr,mfbg,2,1,critical,,DONE,,0,0,1,fbs,yaöpe,mzs,möïtu,mbd,nuubö,fzd,nuubö,,5,56,568477,1231
l8kadkxbkr,mfbg,3,0,catch,mbs,pygele,ngapapu,0,0,0,mbs,ngapapu,b,lepego,,,,,True,2,66,583320,198
l8kadkxbkr,mfbg,3,0,critical,z,pygele,lepego,0,0,0,mbs,ngapapu,b,lepego,z,pygele,,,,2,67,583596,271
l8kadkxbkr,mfbg,3,0,critical,fzd,UNDO,ngapapu,0,1,0,mbs,ngapapu,b,lepego,z,pygele,,,,4,68,585114,1514
l8kadkxbkr,mfbg,3,0,critical,z,lepego,lepego,1,0,0,mbs,ngapapu,b,lepego,z,pygele,,,,1,69,597554,12436
l8kadkxbkr,mfbg,3,0,critical,fzd,pygele,ngapapu,0,0,0,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,2,70,606007,8448
l8kadkxbkr,mfbg,3,0,critical,mzd,pygele,ngapapu,0,0,0,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,2,71,607572,1563
l8kadkxbkr,mfbg,3,0,critical,mbd,goviku,ngapapu,0,0,0,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,3,72,614411,6835
l8kadkxbkr,mfbg,3,0,critical,fzs,pygele,ngapapu,0,0,0,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,2,73,624930,10516
l8kadkxbkr,mfbg,3,0,critical,fbd,UNDO,ngapapu,0,1,0,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,4,74,627653,2719
l8kadkxbkr,mfbg,3,0,critical,fzs,ngapapu,ngapapu,1,0,0,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,0,75,629150,1494
l8kadkxbkr,mfbg,3,0,critical,fbd,lepego,ngapapu,0,0,0,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,1,76,633433,4278
l8kadkxbkr,mfbg,3,0,critical,fbs,ngapapu,ngapapu,1,0,0,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,0,77,637637,4202
l8kadkxbkr,mfbg,3,0,critical,mzs,ngapapu,ngapapu,1,0,0,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,0,78,640670,3028
l8kadkxbkr,mfbg,3,0,critical,,DONE,,0,0,1,mbs,ngapapu,b,lepego,z,pygele,fzd,pygele,,5,79,644022,3348
l8kadkxbkr,mfbg,4,7,critical,fbd,rhåv,rhåv,1,0,0,mzs,ktot,mbd,rhåv,,,,,,1,91,669081,5130
l8kadkxbkr,mfbg,4,7,critical,fzs,ktot,rhåv,0,0,0,mzs,ktot,mbd,rhåv,,,,,,3,92,673433,4347
l8kadkxbkr,mfbg,4,7,critical,mzd,rhymsvåd,ktot,0,0,0,mzs,ktot,mbd,rhåv,mzd,rhymsvåd,,,,0,93,689421,15984
l8kadkxbkr,mfbg,4,7,critical,fbs,smêvskêv,rhåv,0,0,0,mzs,ktot,mbd,rhåv,mzd,rhymsvåd,fbs,smêvskêv,,2,94,692637,3212
